组织名称,部门名称,a_position,b_position,relationship
积余江苏苏州区域,常熟琴臻雅院北区,积余江苏_琴臻雅院_客户服务部_客服主管,客服管家,1
积余江苏苏州区域,常熟琴臻雅院北区,积余江苏_琴臻雅院_客户服务部_客服主管,管家,1
积余江苏苏州区域,常州学锦苑综合部,积余江苏_常州学锦苑项目_综合部_综合主任,实习生,0
积余江苏苏州区域,常州学锦苑综合部,积余江苏_常州学锦苑项目_综合部_综合主任,物业常州分公司招商花园城一期综合管理部综合主任,1
积余江苏苏州区域,常州学锦苑综合部,积余江苏_常州学锦苑项目_综合部_综合主任,积余江苏_常州学锦苑项目_综合部_综合主任,1
积余江苏苏州区域,常州学锦苑综合部,积余江苏_常州学锦苑项目_综合部_综合主任,综合主任助理,1
积余江苏苏州区域,常州学锦苑综合部,积余江苏_常州学锦苑项目_综合部_综合主任,综合主管,1
积余江苏苏州区域,常州学锦苑综合部,积余江苏_常州学锦苑项目_综合部_综合主任,综合主管(XO1),1
积余江苏苏州区域,常州学锦苑综合部,积余江苏_常州学锦苑项目_综合部_综合主任,行政人事专员,0
积余江苏苏州区域,常州学锦苑综合部,积余江苏_常州学锦苑项目_综合部_综合主任,部门或项目主任,1
积余江苏苏州区域,常州学锦苑客服部,积余江苏_常州学锦苑项目_客服部_客服主管,客服主管,1
积余江苏苏州区域,常州学锦苑客服部,积余江苏_常州学锦苑项目_客服部_客服主管,待业,0
积余江苏苏州区域,常州学锦苑客服部,积余江苏_常州学锦苑项目_客服部_客服主管,积余江苏_常州学锦苑项目_客服部_客服主管,1
积余江苏苏州区域,常州学锦苑客服部,积余江苏_常州学锦苑项目_客服部_客服管家,个体,0
积余江苏苏州区域,常州学锦苑客服部,积余江苏_常州学锦苑项目_客服部_客服管家,客服管家,1
积余江苏苏州区域,常州学锦苑客服部,积余江苏_常州学锦苑项目_客服部_客服管家,店员,0
积余江苏苏州区域,常州学锦苑客服部,积余江苏_常州学锦苑项目_客服部_客服管家,待业,0
积余江苏苏州区域,常州学锦苑客服部,积余江苏_常州学锦苑项目_客服部_客服管家,积余江苏_常州学锦苑项目_客服部_客服管家,1
积余江苏苏州区域,常州学锦苑工程部,积余苏州_常州学锦苑项目_工程部_工程主管,工程,1
积余江苏苏州区域,常州学锦苑工程部,积余苏州_常州学锦苑项目_工程部_工程主管,工程主管,1
积余江苏苏州区域,常州学锦苑工程部,积余苏州_常州学锦苑项目_工程部_工程主管,工程领班,1
积余江苏苏州区域,常州学锦苑工程部,积余苏州_常州学锦苑项目_工程部_工程主管,弱电,0
积余江苏苏州区域,常州学锦苑工程部,积余苏州_常州学锦苑项目_工程部_工程主管,强弱电,0
积余江苏苏州区域,常州学锦苑工程部,积余苏州_常州学锦苑项目_工程部_工程主管,积余苏州_常州学锦苑项目_工程部_工程主管,1
积余江苏苏州区域,常州学锦苑工程部,积余苏州_常州学锦苑项目_工程部_工程主管,综合,0
积余江苏苏州区域,常州学锦苑工程部,积余苏州_常州学锦苑项目_工程部_综合维修,无,0
积余江苏苏州区域,常州学锦苑工程部,积余苏州_常州学锦苑项目_工程部_综合维修,电工,1
积余江苏苏州区域,常州学锦苑工程部,积余苏州_常州学锦苑项目_工程部_综合维修,积余苏州_常州学锦苑项目_工程部_综合维修,1
积余江苏苏州区域,常州学锦苑工程部,积余苏州_常州学锦苑项目_工程部_综合维修,综合维修,1
积余江苏苏州区域,常州学锦苑安管部,积余江苏_常州学锦苑项目_安管部_安全主管,安全主管,1
积余江苏苏州区域,常州学锦苑安管部,积余江苏_常州学锦苑项目_安管部_安全主管,安管组主管,1
积余江苏苏州区域,常州学锦苑安管部,积余江苏_常州学锦苑项目_安管部_安全主管,无,0
积余江苏苏州区域,常州学锦苑安管部,积余江苏_常州学锦苑项目_安管部_安全主管,积余江苏_常州学锦苑项目_安管部_安全主管,1
积余江苏苏州区域,常州学锦苑安管部,积余江苏_常州学锦苑项目_安管部_安全主管,车间主任,0
积余江苏苏州区域,常州学锦苑安管部,积余江苏_常州学锦苑项目_安管部_安全主管,项目经理,0
积余江苏苏州区域,综合部,积余苏州_琴臻雅院_综合部_项目经理助理,品质副经理/项目经理,1
积余江苏苏州区域,综合部,积余苏州_琴臻雅院_综合部_项目经理助理,管培生,0
积余江苏苏州区域,综合部,积余苏州_琴臻雅院_综合部_项目经理助理,项目经理助理,1
积余江苏苏州区域,客服部,积余江苏_常熟秦臻雅苑北区_客服部_环境监管员,仓管员,0
积余江苏苏州区域,客服部,积余江苏_常熟秦臻雅苑北区_客服部_环境监管员,加工,0
积余江苏苏州区域,客服部,积余江苏_常熟秦臻雅苑北区_客服部_环境监管员,客户服务,1
积余江苏苏州区域,客服部,积余江苏_常熟秦臻雅苑北区_客服部_环境监管员,教师,0
积余江苏苏州区域,客服部,积余江苏_琴臻雅院_客户服务部_收费员,出纳,0
积余江苏苏州区域,客服部,积余江苏_琴臻雅院_客户服务部_收费员,待业,0
积余江苏苏州区域,客服部,积余江苏_琴臻雅院_客户服务部_收费员,收款员,1
积余江苏苏州区域,客服部,积余江苏_琴臻雅院_客户服务部_收费员,收费员,1
积余江苏苏州区域,客服部,积余江苏_琴臻雅院_客服部_管家,个体,0
积余江苏苏州区域,客服部,积余江苏_琴臻雅院_客服部_管家,待业,0
积余江苏苏州区域,客服部,积余江苏_琴臻雅院_客服部_管家,物业管家实习生,1
积余江苏苏州区域,客服部,积余江苏_琴臻雅院_客服部_管家,见习管家,1
积余江苏苏州区域,安管部,积余江苏_琴臻雅院_安管部_安全主管,安保,1
积余江苏苏州区域,安管部,积余江苏_琴臻雅院_安管部_安全主管,安全主管,1
积余江苏苏州区域,安管部,积余江苏_琴臻雅院_安管部_安全主管,待业,0
积余江苏苏州区域,安管部,积余江苏_琴臻雅院_安管部_安全主管,秩序维护主管,1
积余江苏苏州区域,安管部,积余江苏_琴臻雅院_安管部_安全主管,综合主管,0
积余江苏苏州区域,工程部,积余江苏_琴臻雅院_工程部_综合维修,工程组领班,1
积余江苏苏州区域,工程部,积余江苏_琴臻雅院_工程部_综合维修,工程维修,1
积余江苏苏州区域,工程部,积余江苏_琴臻雅院_工程部_综合维修,综合维修,1
积余江苏苏州区域,工程部,积余江苏_琴臻雅院_工程部_综合维修,计量员,0
积余江苏苏州区域,综合部,积余江苏_无锡云境华庭_综合部_项目经理（主持工作）,事务助理、经理助理、高端服务部经理,0
积余江苏苏州区域,综合部,积余江苏_无锡云境华庭_综合部_项目经理（主持工作）,客户关系经理,0
积余江苏苏州区域,综合部,积余江苏_无锡云境华庭_综合部_项目经理（主持工作）,市场总监（锡常分公司）,0
积余江苏苏州区域,综合部,积余江苏_无锡云境华庭_综合部_项目经理（主持工作）,无锡片区项目经理,1
积余江苏苏州区域,综合部,积余江苏_无锡云境华庭_综合部_项目经理（主持工作）,片区副总经理（无锡综合片区）,0
积余江苏苏州区域,综合部,积余江苏_无锡云境华庭_综合部_项目经理（主持工作）,积余江苏_无锡云境华庭_综合部_项目经理（主持工作）,1
积余江苏苏州区域,综合部,积余江苏_无锡云境华庭_综合部_项目经理（主持工作）,项目经理,1
积余江苏苏州区域,综合部,积余江苏_无锡云境华庭_综合部_项目经理（主持工作）,项目经理、区域负责人,1
积余江苏苏州区域,综合部,积余江苏_无锡云境华庭_综合部_项目经理（主持工作）,项目经理（DMI）,1
积余江苏苏州区域,综合部,积余江苏_无锡云境华庭_综合部_项目经理（主持工作）,高端服务部经理,0
积余江苏苏州区域,综合部,积余江苏_无锡云境华庭_综合部_项目经理（主持工作）,高端服务部经理、项目经理,1
积余江苏苏州区域,客服部,积余江苏_云境华庭项目_客服部_客服主管,客服,1
积余江苏苏州区域,客服部,积余江苏_云境华庭项目_客服部_客服主管,客服主管,1
积余江苏苏州区域,客服部,积余江苏_云境华庭项目_客服部_客服主管,待业,0
积余江苏苏州区域,客服部,积余江苏_云境华庭项目_客服部_客服主管,收银员,0
积余江苏苏州区域,客服部,积余江苏_无锡云境华庭_客服部_客服前台,前台,1
积余江苏苏州区域,客服部,积余江苏_无锡云境华庭_客服部_客服前台,卫计助理、疫情统筹、志愿者误工费统计管理、民政助理、网格系统管理,0
积余江苏苏州区域,客服部,积余江苏_无锡云境华庭_客服部_客服前台,总经理秘书、管理部部长秘书、研发中心主任秘书、行政综合管理、公司层面信息员,0
积余江苏苏州区域,客服部,积余江苏_无锡云境华庭_客服部_客服前台,无,0
积余江苏苏州区域,客服部,积余江苏_无锡云境华庭_客服部_客服管家,前台客服,1
积余江苏苏州区域,客服部,积余江苏_无锡云境华庭_客服部_客服管家,客服管家,1
积余江苏苏州区域,客服部,积余江苏_无锡云境华庭_客服部_客服管家,无,0
积余江苏苏州区域,客服部,积余江苏_无锡云境华庭_客服部_客服管家,管家,1
积余江苏苏州区域,工程部,积余江苏_无锡云境华庭_工程部_工程领班,工程主管,1
积余江苏苏州区域,工程部,积余江苏_无锡云境华庭_工程部_工程领班,工程领班,1
积余江苏苏州区域,工程部,积余江苏_无锡云境华庭_工程部_工程领班,技术部调试员,0
积余江苏苏州区域,工程部,积余江苏_无锡云境华庭_工程部_工程领班,无,0
积余江苏苏州区域,工程部,积余江苏_无锡云境华庭_工程部_工程领班,综合维修,1
积余江苏苏州区域,工程部,积余江苏_无锡云境华庭_工程部_综合维修,工程主管,1
积余江苏苏州区域,工程部,积余江苏_无锡云境华庭_工程部_综合维修,工程维修,1
积余江苏苏州区域,工程部,积余江苏_无锡云境华庭_工程部_综合维修,工程领班,0
积余江苏苏州区域,工程部,积余江苏_无锡云境华庭_工程部_综合维修,无,0
积余江苏苏州区域,工程部,积余江苏_无锡云境华庭_工程部_综合维修,测试员,0
积余江苏苏州区域,工程部,积余江苏_无锡云境华庭_工程部_综合维修,电气工程师,1
积余江苏苏州区域,工程部,积余江苏_无锡云境华庭_工程部_综合维修,质检部工程师,0
积余江苏苏州区域,常熟琴湖公园综合部,积余江苏_常熟琴湖公园综合部_项目经理,地产客户服务中心经理助理、副经理,0
积余江苏苏州区域,常熟琴湖公园综合部,积余江苏_常熟琴湖公园综合部_项目经理,地产营销服务中心经理,0
积余江苏苏州区域,常熟琴湖公园综合部,积余江苏_常熟琴湖公园综合部_项目经理,客服领班,0
积余江苏苏州区域,常熟琴湖公园综合部,积余江苏_常熟琴湖公园综合部_项目经理,片区经理（地产营销协同片区）,0
积余江苏苏州区域,常熟琴湖公园综合部,积余江苏_常熟琴湖公园综合部_项目经理,片区项目经理（地产营销协同片区）（DM1）,1
积余江苏苏州区域,常熟琴湖公园综合部,积余江苏_常熟琴湖公园综合部_项目经理,片区项目经理（地产营销协同片区）（DMI）,1
积余江苏苏州区域,常熟琴湖公园综合部,积余江苏_常熟琴湖公园综合部_项目经理,礼宾司,0
积余江苏苏州区域,常熟琴湖公园综合部,积余江苏_常熟琴湖公园综合部_项目经理,苏州东部高端片区经理,0
积余江苏苏州区域,常熟琴湖公园综合部,积余江苏_常熟琴湖公园综合部_项目经理,苏州案场片区项目经理,1
积余江苏苏州区域,常熟琴湖公园综合部,积余江苏_常熟琴湖公园综合部_项目经理,行政助理,0
积余江苏苏州区域,常熟琴湖公园综合部,积余江苏_常熟琴湖公园综合部_项目经理,项目主任,1
积余江苏苏州区域,常熟琴湖公园综合部,积余江苏_常熟琴湖公园综合部_项目经理,项目主管,1
积余江苏苏州区域,常熟琴湖公园客服部,积余江苏_常熟琴湖公园项目_客服部_客服主管,客服主管,1
积余江苏苏州区域,常熟琴湖公园客服部,积余江苏_常熟琴湖公园项目_客服部_客服主管,客服接待,1
积余江苏苏州区域,常熟琴湖公园客服部,积余江苏_常熟琴湖公园项目_客服部_客服主管,客服领班,1
积余江苏苏州区域,常熟琴湖公园客服部,积余江苏_常熟琴湖公园项目_客服部_客服主管,待业,0
积余江苏苏州区域,常熟琴湖公园客服部,积余江苏_常熟琴湖公园项目_客服部_客服前台,个体,0
积余江苏苏州区域,常熟琴湖公园客服部,积余江苏_常熟琴湖公园项目_客服部_客服前台,前台,1
积余江苏苏州区域,常熟琴湖公园客服部,积余江苏_常熟琴湖公园项目_客服部_客服前台,客户服务,1
积余江苏苏州区域,常熟琴湖公园客服部,积余江苏_常熟琴湖公园项目_客服部_客服前台,客服,1
积余江苏苏州区域,常熟琴湖公园客服部,积余江苏_常熟琴湖公园项目_客服部_客服前台,待业,0
积余江苏苏州区域,常熟琴湖公园客服部,积余江苏_常熟琴湖公园项目_客服部_客服前台,文员,0
积余江苏苏州区域,常熟琴湖公园客服部,积余江苏_常熟琴湖公园项目_客服部_客服文员,收费员,0
积余江苏苏州区域,常熟琴湖公园客服部,积余江苏_常熟琴湖公园项目_客服部_客服文员,收银员,0
积余江苏苏州区域,常熟琴湖公园客服部,积余江苏_常熟琴湖公园项目_客服部_客服文员,综合文员,1
积余江苏苏州区域,常熟琴湖公园客服部,积余江苏_常熟琴湖公园项目_客服部_客服文员,财务,0
积余江苏苏州区域,常熟琴湖公园安管部,积余江苏_常熟琴湖公园项目_安管部_安全主管,待业,0
积余江苏苏州区域,常熟琴湖公园安管部,积余江苏_常熟琴湖公园项目_安管部_安全主管,班长,0
积余江苏苏州区域,常熟琴湖公园安管部,积余江苏_常熟琴湖公园项目_安管部_安全主管,秩序维护主管,1
积余江苏苏州区域,常熟琴湖公园安管部,积余江苏_常熟琴湖公园项目_安管部_安全主管,秩序维护员,1
积余江苏苏州区域,常熟琴湖公园安管部,积余江苏_常熟琴湖公园项目_安管部_秩序维护员,救生员,1
积余江苏苏州区域,常熟琴湖公园安管部,积余江苏_常熟琴湖公园项目_安管部_秩序维护员,无,0
积余江苏苏州区域,常熟琴湖公园安管部,积余江苏_常熟琴湖公园项目_安管部_秩序维护员,积余江苏_常熟琴湖公园项目_安管部_秩序维护员,1
积余江苏苏州区域,常熟琴湖公园工程部,积余江苏_常熟琴湖公园项目_工程部_工程领班,个体,0
积余江苏苏州区域,常熟琴湖公园工程部,积余江苏_常熟琴湖公园项目_工程部_工程领班,司机，采购,0
积余江苏苏州区域,常熟琴湖公园工程部,积余江苏_常熟琴湖公园项目_工程部_工程领班,工程组领班,1
积余江苏苏州区域,常熟琴湖公园工程部,积余江苏_常熟琴湖公园项目_工程部_工程领班,工程领班,1
积余江苏苏州区域,常熟琴湖公园工程部,积余江苏_常熟琴湖公园项目_工程部_工程领班,法人，经理,0
积余江苏苏州区域,常熟琴湖公园工程部,积余江苏_常熟琴湖公园项目_工程部_工程领班,管理车辆违章，门店卫生，规范门娄,0
积余江苏苏州区域,常熟琴湖公园工程部,积余江苏_常熟琴湖公园项目_工程部_综合维修,个体,0
积余江苏苏州区域,常熟琴湖公园工程部,积余江苏_常熟琴湖公园项目_工程部_综合维修,员工,0
积余江苏苏州区域,常熟琴湖公园工程部,积余江苏_常熟琴湖公园项目_工程部_综合维修,安装维修工,1
积余江苏苏州区域,常熟琴湖公园工程部,积余江苏_常熟琴湖公园项目_工程部_综合维修,工程技工,1
积余江苏苏州区域,常熟琴湖公园工程部,积余江苏_常熟琴湖公园项目_工程部_综合维修,工程维修,1
积余江苏苏州区域,常熟琴湖公园工程部,积余江苏_常熟琴湖公园项目_工程部_综合维修,待业,0
积余江苏苏州区域,常熟琴湖公园工程部,积余江苏_常熟琴湖公园项目_工程部_综合维修,物业管理,0
积余江苏苏州区域,常熟琴湖公园工程部,积余江苏_常熟琴湖公园项目_工程部_综合维修,电工,1
积余江苏苏州区域,常熟琴湖公园工程部,积余江苏_常熟琴湖公园项目_工程部_综合维修,组长,0
积余江苏苏州区域,常熟琴湖公园工程部,积余江苏_常熟琴湖公园项目_工程部_综合维修,综合维修,1
积余江苏苏州区域,苏州蔚然璀璨花园客服部,积余江苏_蔚然璀璨项目_客服部_客服主管,储备客服主管,1
积余江苏苏州区域,苏州蔚然璀璨花园客服部,积余江苏_蔚然璀璨项目_客服部_客服主管,客户服务,1
积余江苏苏州区域,苏州蔚然璀璨花园客服部,积余江苏_蔚然璀璨项目_客服部_客服主管,客服主管,1
积余江苏苏州区域,苏州蔚然璀璨花园客服部,积余江苏_蔚然璀璨项目_客服部_客服主管,客服管家,1
积余江苏苏州区域,苏州蔚然璀璨花园客服部,积余江苏_蔚然璀璨项目_客服部_客服主管,客服领班,1
积余江苏苏州区域,苏州蔚然璀璨花园客服部,积余江苏_蔚然璀璨项目_客服部_客服主管,待业,0
积余江苏苏州区域,苏州蔚然璀璨花园客服部,积余江苏_蔚然璀璨项目_客服部_客服主管,成本会计,0
积余江苏苏州区域,苏州蔚然璀璨花园客服部,积余江苏_蔚然璀璨项目_客服部_客服主管,综合主管,0
积余江苏苏州区域,苏州蔚然璀璨花园客服部,积余江苏_蔚然璀璨项目_客服部_客服主管,综合管理员,0
积余江苏苏州区域,苏州蔚然璀璨花园客服部,积余江苏_蔚然璀璨项目_客服部_客服主管,职员,0
积余江苏苏州区域,苏州蔚然璀璨花园客服部,积余江苏_蔚然璀璨项目_客服部_客服主管,自主创业,0
积余江苏苏州区域,苏州蔚然璀璨花园客服部,积余江苏_蔚然璀璨项目_客服部_客服主管,行政经理,0
积余江苏苏州区域,苏州蔚然璀璨花园客服部,积余江苏_蔚然璀璨项目_客服部_客服主管,部门或项目主任（主持工作）,1
积余江苏苏州区域,苏州蔚然璀璨花园客服部,积余江苏_蔚然璀璨项目_客服部_客服主管,项目主任助理（主持工作）,0
积余江苏苏州区域,苏州蔚然璀璨花园客服部,积余江苏_蔚然璀璨项目_客服部_客服主管,项目主管（XO1）（主持工作）,0
积余江苏苏州区域,苏州蔚然璀璨花园客服部,积余江苏_蔚然璀璨项目_客服部_管家,商品开发,0
积余江苏苏州区域,苏州蔚然璀璨花园客服部,积余江苏_蔚然璀璨项目_客服部_管家,店长,0
积余江苏苏州区域,苏州蔚然璀璨花园客服部,积余江苏_蔚然璀璨项目_客服部_管家,待业,0
积余江苏苏州区域,苏州蔚然璀璨花园客服部,积余江苏_蔚然璀璨项目_客服部_管家,管家,1
积余江苏苏州区域,苏州蔚然璀璨花园安管部,积余江苏_蔚然璀璨项目_安管部_安管主管,保安,1
积余江苏苏州区域,苏州蔚然璀璨花园安管部,积余江苏_蔚然璀璨项目_安管部_安管主管,内保,0
积余江苏苏州区域,苏州蔚然璀璨花园安管部,积余江苏_蔚然璀璨项目_安管部_安管主管,安全主管,1
积余江苏苏州区域,苏州蔚然璀璨花园安管部,积余江苏_蔚然璀璨项目_安管部_安管主管,安管组主管,1
积余江苏苏州区域,苏州蔚然璀璨花园安管部,积余江苏_蔚然璀璨项目_安管部_安管主管,待业,0
积余江苏苏州区域,苏州蔚然璀璨花园安管部,积余江苏_蔚然璀璨项目_安管部_安管主管,操作工,0
积余江苏苏州区域,苏州蔚然璀璨花园安管部,积余江苏_蔚然璀璨项目_安管部_安管主管,无,0
积余江苏苏州区域,苏州蔚然璀璨花园安管部,积余江苏_蔚然璀璨项目_安管部_安管主管,服兵役,0
积余江苏苏州区域,苏州蔚然璀璨花园安管部,积余江苏_蔚然璀璨项目_安管部_安管主管,秩序维护员,1
积余江苏苏州区域,苏州蔚然璀璨花园安管部,积余江苏_蔚然璀璨项目_安管部_安管领班,安全领班,1
积余江苏苏州区域,苏州蔚然璀璨花园安管部,积余江苏_蔚然璀璨项目_安管部_安管领班,待业,0
积余江苏苏州区域,苏州蔚然璀璨花园安管部,积余江苏_蔚然璀璨项目_安管部_安管领班,物料员,0
积余江苏苏州区域,苏州蔚然璀璨花园安管部,积余江苏_蔚然璀璨项目_安管部_消控室值班员,待业,0
积余江苏苏州区域,苏州蔚然璀璨花园安管部,积余江苏_蔚然璀璨项目_安管部_消控室值班员,操作工作业员,0
积余江苏苏州区域,苏州蔚然璀璨花园安管部,积余江苏_蔚然璀璨项目_安管部_消控室值班员,消控员,1
积余江苏苏州区域,苏州蔚然璀璨花园安管部,积余江苏_蔚然璀璨项目_安管部_消控室值班员,秩序维护员,1
积余江苏苏州区域,苏州蔚然璀璨花园安管部,积余江苏_蔚然璀璨项目_安管部_消控室值班员,自由职业,0
积余江苏苏州区域,苏州蔚然璀璨花园工程部,积余江苏_蔚然璀璨项目_工程部_工程主管,工程主管,1
积余江苏苏州区域,苏州蔚然璀璨花园工程部,积余江苏_蔚然璀璨项目_工程部_工程主管,待业,0
积余江苏苏州区域,苏州蔚然璀璨花园工程部,积余江苏_蔚然璀璨项目_工程部_工程主管,物业工程主管,1
积余江苏苏州区域,苏州蔚然璀璨花园工程部,积余江苏_蔚然璀璨项目_工程部_工程主管,物业工程经理,1
积余江苏苏州区域,苏州蔚然璀璨花园工程部,积余江苏_蔚然璀璨项目_工程部_综合维修,入伍,0
积余江苏苏州区域,苏州蔚然璀璨花园工程部,积余江苏_蔚然璀璨项目_工程部_综合维修,工程,1
积余江苏苏州区域,苏州蔚然璀璨花园工程部,积余江苏_蔚然璀璨项目_工程部_综合维修,维修工,1
积余江苏苏州区域,常州招商银行-工程管理部,积余江苏_常州招商银行_工程部_综合维修,工程组维修工,1
积余江苏苏州区域,常州招商银行-工程管理部,积余江苏_常州招商银行_工程部_综合维修,工程维修,1
积余江苏苏州区域,常州招商银行-工程管理部,积余江苏_常州招商银行_工程部_综合维修,待业,0
积余江苏苏州区域,常州招商银行-工程管理部,积余江苏_常州招商银行_工程部_综合维修,综合维修,1
积余江苏苏州区域,常州招商银行-客服服务部,积余江苏_常州招商银行-客服服务部_操作类－环境／保洁－清洁工,保洁,1
积余江苏苏州区域,常州招商银行-客服服务部,积余江苏_常州招商银行-客服服务部_操作类－环境／保洁－清洁工,待业,0
积余江苏苏州区域,常州招商银行-客服服务部,积余江苏_常州招商银行-客服服务部_操作类－环境／保洁－清洁工,环境清洁专员,1
积余江苏苏州区域,常州招商银行-客服服务部,积余江苏_常州招商银行_客服部_客服前台,个体,0
积余江苏苏州区域,常州招商银行-客服服务部,积余江苏_常州招商银行_客服部_客服前台,前台,1
积余江苏苏州区域,常州招商银行-客服服务部,积余江苏_常州招商银行_客服部_客服前台,前台接待,1
积余江苏苏州区域,常州招商银行-客服服务部,积余江苏_常州招商银行_客服部_客服前台,大堂经理,0
积余江苏苏州区域,常州招商银行-客服服务部,积余江苏_常州招商银行_客服部_客服前台,客户服务,1
积余江苏苏州区域,常州招商银行-客服服务部,积余江苏_常州招商银行_客服部_客服前台,客服前台,1
积余江苏苏州区域,常州招商银行-综合管理部,积余江苏_常州招商银行_综合部_项目主管,待业,0
积余江苏苏州区域,常州招商银行-综合管理部,积余江苏_常州招商银行_综合部_项目主管,经理,0
积余江苏苏州区域,常州招商银行-综合管理部,积余江苏_常州招商银行_综合部_项目主管,项目主管,1
积余江苏苏州区域,常州招商银行-综合管理部,积余江苏_常州招商银行_综合部_项目主管,项目主管（主持工作）(XO1),1
积余江苏苏州区域,常州招商银行-综合管理部,积余江苏_常州招商银行_综合部_项目主管,项目负责人,1
积余江苏苏州区域,太仓湖境天著雅苑安管部,积余苏州_湖境天著物业管理中心_安管部_安管主管,安全主管(XO1),1
积余江苏苏州区域,太仓湖境天著雅苑安管部,积余苏州_湖境天著物业管理中心_安管部_安管主管,无,0
