组织名称,部门名称,a_position,b_position,relationship
招商局港口（华南）营运中心,CCT港区操作部现场作业,现场支援监督,场桥司机,0
招商局港口（华南）营运中心,CCT港区操作部现场作业,现场支援监督,场桥司机_班长,1
招商局港口（华南）营运中心,CCT港区操作部现场作业,现场支援监督,场桥司机（班长）,1
招商局港口（华南）营运中心,CCT港区操作部现场作业,现场支援监督,岸桥司机,0
招商局港口（华南）营运中心,CCT港区操作部现场作业,现场支援监督,教师,0
招商局港口（华南）营运中心,CCT港区操作部现场作业,现场支援监督,现场支援监督,1
招商局港口（华南）营运中心,CCT港区操作部现场作业,现场支援领班,MCT2操作部操作支援专员,1
招商局港口（华南）营运中心,CCT港区操作部现场作业,现场支援领班,总经理助理,0
招商局港口（华南）营运中心,CCT港区操作部现场作业,现场支援领班,教研主管,0
招商局港口（华南）营运中心,CCT港区操作部现场作业,现场支援领班,现场支援领班,1
招商局港口（华南）营运中心,CCT港区操作部现场作业,编调作业主任,CCT操作部堆场作业主任,1
招商局港口（华南）营运中心,CCT港区操作部现场作业,编调作业主任,CCT操作部堆场作业监督,1
招商局港口（华南）营运中心,CCT港区操作部现场作业,编调作业主任,CCT操作部岸桥司机_班长,0
招商局港口（华南）营运中心,CCT港区操作部现场作业,编调作业主任,CCT操作部机械作业室作业三队作业队副队长,0
招商局港口（华南）营运中心,CCT港区操作部现场作业,编调作业主任,CCT操作部编调作业主任,1
招商局港口（华南）营运中心,CCT港区操作部现场作业,编调作业主任,岸桥司机,0
招商局港口（华南）营运中心,CCT港区操作部现场作业,编调作业主任,岸桥司机（班长）,0
招商局港口（华南）营运中心,CCT港区操作部现场作业,编调作业监督,CCT操作部场桥司机_班长,0
招商局港口（华南）营运中心,CCT港区操作部现场作业,编调作业监督,CCT操作部岸桥司机_班长,0
招商局港口（华南）营运中心,CCT港区操作部现场作业,编调作业监督,CCT操作部工班计划领班,0
招商局港口（华南）营运中心,CCT港区操作部现场作业,编调作业监督,CCT操作部机械作业室作业三队岸桥司机,0
招商局港口（华南）营运中心,CCT港区操作部现场作业,编调作业监督,CCT操作部机械作业室作业二队岸桥司机,0
招商局港口（华南）营运中心,CCT港区操作部现场作业,编调作业监督,CCT操作部高级工班计划领班,0
招商局港口（华南）营运中心,CCT港区操作部现场作业,编调作业监督,CCT操作部高级编调作业领班,1
招商局港口（华南）营运中心,CCT港区操作部现场作业,编调作业监督,MCT1操作部作业控制室现场作业作业指导员,1
招商局港口（华南）营运中心,CCT港区操作部现场作业,编调作业监督,MCT1操作部作业控制室现场作业高级作业指导员,1
招商局港口（华南）营运中心,CCT港区操作部现场作业,编调作业监督,MCT1操作部堆场作业监督,1
招商局港口（华南）营运中心,CCT港区操作部现场作业,编调作业监督,MCT1操作部机械作业室作业二队作业队副队长,0
招商局港口（华南）营运中心,CCT港区操作部现场作业,编调作业监督,MCT2操作部堆场作业监督,1
招商局港口（华南）营运中心,CCT港区操作部现场作业,编调作业监督,MCT2操作部编调作业监督,1
招商局港口（华南）营运中心,CCT港区操作部现场作业,编调作业监督,MCT2操作部船舶作业监督,1
招商局港口（华南）营运中心,CCT港区操作部现场作业,编调作业监督,作业指导员,1
招商局港口（华南）营运中心,CCT港区操作部现场作业,编调作业监督,作业队副队长,0
招商局港口（华南）营运中心,CCT港区操作部现场作业,编调作业监督,场桥司机,0
招商局港口（华南）营运中心,CCT港区操作部现场作业,编调作业监督,堆场作业监督,1
招商局港口（华南）营运中心,CCT港区操作部现场作业,编调作业监督,安全员,0
招商局港口（华南）营运中心,CCT港区操作部现场作业,编调作业监督,岸桥司机,0
招商局港口（华南）营运中心,CCT港区操作部现场作业,编调作业监督,理货员,0
招商局港口（华南）营运中心,CCT港区操作部现场作业,编调作业监督,编调作业监督,1
招商局港口（华南）营运中心,CCT港区操作部现场作业,编调作业监督,见习作业指导员,1
招商局港口（华南）营运中心,CCT港区操作部现场作业,船舶作业监督,CCT操作部场桥司机,0
招商局港口（华南）营运中心,CCT港区操作部现场作业,船舶作业监督,CCT操作部岸桥司机_班长,0
招商局港口（华南）营运中心,CCT港区操作部现场作业,船舶作业监督,CCT操作部机械作业室作业二队作业队副队长,1
招商局港口（华南）营运中心,CCT港区操作部现场作业,船舶作业监督,CCT操作部机械作业室作业二队岸桥司机,1
招商局港口（华南）营运中心,CCT港区操作部现场作业,船舶作业监督,CCT操作部船舶作业监督,1
招商局港口（华南）营运中心,CCT港区操作部现场作业,船舶作业监督,CCT操作部高级堆场作业领班,1
招商局港口（华南）营运中心,CCT港区操作部现场作业,船舶作业监督,CCT操作部高级编调作业领班,1
招商局港口（华南）营运中心,CCT港区操作部现场作业,船舶作业监督,CHCC操作部作业控制室现场作业现场作业监督,1
招商局港口（华南）营运中心,CCT港区操作部现场作业,船舶作业监督,CHCC操作部船舶作业监督,1
招商局港口（华南）营运中心,CCT港区操作部现场作业,船舶作业监督,MCT1操作部作业控制室现场作业现场作业副监督,1
招商局港口（华南）营运中心,CCT港区操作部现场作业,船舶作业监督,MCT1操作部岸桥司机,0
招商局港口（华南）营运中心,CCT港区操作部现场作业,船舶作业监督,MCT1操作部机械作业室作业二队岸桥司机,1
招商局港口（华南）营运中心,CCT港区操作部现场作业,船舶作业监督,MCT1操作部船舶作业监督,1
招商局港口（华南）营运中心,CCT港区操作部现场作业,船舶作业监督,MCT2操作部岸桥司机,0
招商局港口（华南）营运中心,CCT港区操作部现场作业,船舶作业监督,MCT2操作部船舶作业监督,1
招商局港口（华南）营运中心,CCT港区操作部现场作业,船舶作业监督,MCT2操作部高级船舶作业领班,1
招商局港口（华南）营运中心,CCT港区操作部现场作业,船舶作业监督,上等兵,0
招商局港口（华南）营运中心,CCT港区操作部现场作业,船舶作业监督,中级作业指导员,1
招商局港口（华南）营运中心,CCT港区操作部现场作业,船舶作业监督,作业指导员,1
招商局港口（华南）营运中心,CCT港区操作部现场作业,船舶作业监督,保安员,0
招商局港口（华南）营运中心,CCT港区操作部现场作业,船舶作业监督,助调,0
招商局港口（华南）营运中心,CCT港区操作部现场作业,船舶作业监督,场桥司机,0
招商局港口（华南）营运中心,CCT港区操作部现场作业,船舶作业监督,士兵,0
招商局港口（华南）营运中心,CCT港区操作部现场作业,船舶作业监督,岸桥司机,0
招商局港口（华南）营运中心,CCT港区操作部现场作业,船舶作业监督,机械司机、作业队副队长,1
招商局港口（华南）营运中心,CCT港区操作部现场作业,船舶作业监督,现场作业副监督,1
招商局港口（华南）营运中心,CCT港区操作部现场作业,船舶作业监督,班长,0
招商局港口（华南）营运中心,CCT港区操作部现场作业,船舶作业监督,船舶作业监督,1
招商局港口（华南）营运中心,CCT港区操作部现场作业,船舶作业监督,见习作业指导员,1
招商局港口（华南）营运中心,CCT港区操作部现场作业,船舶作业监督,调度,1
招商局港口（华南）营运中心,CCT港区操作部现场作业,船舶作业监督,调度员,1
招商局港口（华南）营运中心,CCT港区操作部现场作业,船舶作业经理,CCT操作部堆场作业主任,1
招商局港口（华南）营运中心,CCT港区操作部现场作业,船舶作业经理,CCT操作部机械作业室机械作业室主任,0
招商局港口（华南）营运中心,CCT港区操作部现场作业,船舶作业经理,CCT操作部船舶作业经理,1
招商局港口（华南）营运中心,CCT港区操作部现场作业,船舶作业经理,作业队队长,1
招商局港口（华南）营运中心,CCT港区操作部现场作业,船舶作业经理,机械作业室主任,1
招商局港口（华南）营运中心,CCT港区操作部现场作业,船舶作业经理,机械作业室副主任,1
招商局港口（华南）营运中心,CCT港区操作部现场作业,船舶作业经理,机械司机,0
招商局港口（华南）营运中心,CCT港区操作部现场作业,船舶作业领班,CCT操作部堆场作业领班,1
招商局港口（华南）营运中心,CCT港区操作部现场作业,船舶作业领班,CCT操作部操作培训生-堆场作业领班,1
招商局港口（华南）营运中心,CCT港区操作部现场作业,船舶作业领班,CCT操作部操作培训生-现场/控制,0
招商局港口（华南）营运中心,CCT港区操作部现场作业,船舶作业领班,CCT操作部操作培训生-现场作业,1
招商局港口（华南）营运中心,CCT港区操作部现场作业,船舶作业领班,CCT操作部操作培训生-船舶作业领班,1
招商局港口（华南）营运中心,CCT港区操作部现场作业,船舶作业领班,CHCC操作部作业控制室现场作业见习作业指导员,1
招商局港口（华南）营运中心,CCT港区操作部现场作业,船舶作业领班,MCT2操作部操作培训生-现场/控制,1
招商局港口（华南）营运中心,CCT港区操作部现场作业,船舶作业领班,船舶作业领班,1
招商局港口（华南）营运中心,CCT港区操作部现场作业,资深船舶作业领班,CCT操作部作业控制室现场作业中级作业指导员,1
招商局港口（华南）营运中心,CCT港区操作部现场作业,资深船舶作业领班,CCT操作部高级船舶作业领班,1
招商局港口（华南）营运中心,CCT港区操作部现场作业,资深船舶作业领班,作业指导员,1
招商局港口（华南）营运中心,CCT港区操作部现场作业,资深船舶作业领班,见习作业指导员,1
招商局港口（华南）营运中心,CCT港区操作部现场作业,资深船舶作业领班,资深船舶作业领班,1
招商局港口（华南）营运中心,CCT港区操作部现场作业,门机司机,CHCC操作部机械作业室作业二队门机司机,1
招商局港口（华南）营运中心,CCT港区操作部现场作业,门机司机,CHCC操作部门机司机,1
招商局港口（华南）营运中心,CCT港区操作部现场作业,门机司机,保养工,0
招商局港口（华南）营运中心,CCT港区操作部现场作业,门机司机,保安员,0
招商局港口（华南）营运中心,CCT港区操作部现场作业,门机司机,司机,1
招商局港口（华南）营运中心,CCT港区操作部现场作业,门机司机,装卸工,0
招商局港口（华南）营运中心,CCT港区操作部现场作业,门机司机,门机司机,1
招商局港口（华南）营运中心,CCT港区操作部现场作业,驳船作业主任,CCT操作部作业控制室现场作业现场作业监督,1
招商局港口（华南）营运中心,CCT港区操作部现场作业,驳船作业主任,CCT操作部驳船作业主任,1
招商局港口（华南）营运中心,CCT港区操作部现场作业,驳船作业主任,现场作业监督,1
招商局港口（华南）营运中心,CCT港区操作部现场作业,驳船作业主任,装卸工,1
招商局港口（华南）营运中心,CCT港区操作部现场作业,驳船作业主任,调度,1
招商局港口（华南）营运中心,CCT港区操作部现场作业,驳船作业主任,调度员,1
招商局港口（华南）营运中心,CCT港区操作部现场作业,驳船作业监督,CCT操作部作业控制室现场作业现场作业监督,1
招商局港口（华南）营运中心,CCT港区操作部现场作业,驳船作业监督,CCT操作部岸桥司机_班长,0
招商局港口（华南）营运中心,CCT港区操作部现场作业,驳船作业监督,CCT操作部承包商督导监督,0
招商局港口（华南）营运中心,CCT港区操作部现场作业,驳船作业监督,CCT操作部机械作业室作业二队作业队队长,0
招商局港口（华南）营运中心,CCT港区操作部现场作业,驳船作业监督,CCT操作部机械作业室作业二队岸桥司机,0
招商局港口（华南）营运中心,CCT港区操作部现场作业,驳船作业监督,CCT操作部船舶作业监督,1
招商局港口（华南）营运中心,CCT港区操作部现场作业,驳船作业监督,CCT操作部驳船作业监督,1
招商局港口（华南）营运中心,CCT港区操作部现场作业,驳船作业监督,MCT1操作部堆场作业监督,1
招商局港口（华南）营运中心,CCT港区操作部现场作业,驳船作业监督,MCT1操作部机械作业室作业二队作业队副队长,0
招商局港口（华南）营运中心,CCT港区操作部现场作业,驳船作业监督,MCT1操作部机械作业室作业二队作业队队长,1
招商局港口（华南）营运中心,CCT港区操作部现场作业,驳船作业监督,MCT2操作部堆场作业监督,1
招商局港口（华南）营运中心,CCT港区操作部现场作业,驳船作业监督,主任,0
招商局港口（华南）营运中心,CCT港区操作部现场作业,驳船作业监督,作业队副队长,1
招商局港口（华南）营运中心,CCT港区操作部现场作业,驳船作业监督,作业队队长,1
招商局港口（华南）营运中心,CCT港区操作部现场作业,驳船作业监督,叉车司机,0
招商局港口（华南）营运中心,CCT港区操作部现场作业,驳船作业监督,场桥司机,0
招商局港口（华南）营运中心,CCT港区操作部现场作业,驳船作业监督,堆场作业监督,0
招商局港口（华南）营运中心,CCT港区操作部现场作业,驳船作业监督,岸桥司机,0
招商局港口（华南）营运中心,CCT港区操作部现场作业,驳船作业监督,工人,0
招商局港口（华南）营运中心,CCT港区操作部现场作业,驳船作业监督,现场作业监督,1
招商局港口（华南）营运中心,CCT港区操作部现场作业,驳船作业领班,CCT操作部作业控制室现场作业见习作业指导员,1
招商局港口（华南）营运中心,CCT港区操作部现场作业,驳船作业领班,CCT操作部流机司机_班长,0
招商局港口（华南）营运中心,CCT港区操作部现场作业,驳船作业领班,CHCC操作部岸桥司机,0
招商局港口（华南）营运中心,CCT港区操作部现场作业,驳船作业领班,CHCC操作部机械作业室作业二队岸桥司机,0
招商局港口（华南）营运中心,CCT港区操作部现场作业,驳船作业领班,CHCC操作部流机司机,0
招商局港口（华南）营运中心,CCT港区操作部现场作业,驳船作业领班,保安,0
招商局港口（华南）营运中心,CCT港区操作部现场作业,驳船作业领班,司机,0
招商局港口（华南）营运中心,CCT港区操作部现场作业,驳船作业领班,堆场作业领班,1
招商局港口（华南）营运中心,CCT港区操作部现场作业,驳船作业领班,岸桥司机,0
招商局港口（华南）营运中心,CCT港区操作部现场作业,驳船作业领班,工具库工具员,0
招商局港口（华南）营运中心,CCT港区操作部现场作业,驳船作业领班,流机司机,0
招商局港口（华南）营运中心,CCT港区操作部现场作业,驳船作业领班,海星港口操作部工具库工具员,0
招商局港口（华南）营运中心,CCT港区操作部现场作业,驳船作业领班,空重叉司机,0
招商局港口（华南）营运中心,CCT港区操作部现场作业,驳船作业领班,空重叉司机（班长）,0
招商局港口（华南）营运中心,CCT港区操作部现场作业,驳船作业领班,装卸工,1
招商局港口（华南）营运中心,CCT港区操作部现场作业,驳船作业领班,驳船作业领班,1
招商局港口（华南）营运中心,CCT港区操作部现场作业,高级堆场作业领班,CCT操作部作业控制室现场作业中级作业指导员,1
招商局港口（华南）营运中心,CCT港区操作部现场作业,高级堆场作业领班,CCT操作部堆场作业领班,1
招商局港口（华南）营运中心,CCT港区操作部现场作业,高级堆场作业领班,CCT操作部操作培训生-堆场作业领班,1
招商局港口（华南）营运中心,CCT港区操作部现场作业,高级堆场作业领班,CCT操作部见习堆场作业领班,1
招商局港口（华南）营运中心,CCT港区操作部现场作业,高级堆场作业领班,CCT操作部高级堆场作业领班,1
招商局港口（华南）营运中心,CCT港区操作部现场作业,高级堆场作业领班,CCT操作部高级船舶作业领班,0
招商局港口（华南）营运中心,CCT港区操作部现场作业,高级堆场作业领班,CHCC操作部作业控制室现场作业中级作业指导员,1
招商局港口（华南）营运中心,CCT港区操作部现场作业,高级堆场作业领班,CHCC操作部高级堆场作业领班,1
招商局港口（华南）营运中心,CCT港区操作部现场作业,高级堆场作业领班,CHCC操作部高级船舶作业领班,1
招商局港口（华南）营运中心,CCT港区操作部现场作业,高级堆场作业领班,MCT1操作部场桥司机,0
招商局港口（华南）营运中心,CCT港区操作部现场作业,高级堆场作业领班,MCT1操作部堆场作业领班,1
招商局港口（华南）营运中心,CCT港区操作部现场作业,高级堆场作业领班,MCT2操作部作业控制室现场作业中级作业指导员,1
招商局港口（华南）营运中心,CCT港区操作部现场作业,高级堆场作业领班,MCT2操作部堆场作业领班,1
招商局港口（华南）营运中心,CCT港区操作部现场作业,高级堆场作业领班,MCT2操作部高级堆场作业领班,1
招商局港口（华南）营运中心,CCT港区操作部现场作业,高级堆场作业领班,业务员,0
招商局港口（华南）营运中心,CCT港区操作部现场作业,高级堆场作业领班,中级作业指导员,1
招商局港口（华南）营运中心,CCT港区操作部现场作业,高级堆场作业领班,作业指导员,1
招商局港口（华南）营运中心,CCT港区操作部现场作业,高级堆场作业领班,保安,0
招商局港口（华南）营运中心,CCT港区操作部现场作业,高级堆场作业领班,场桥司机,0
招商局港口（华南）营运中心,CCT港区操作部现场作业,高级堆场作业领班,堆场作业领班,1
招商局港口（华南）营运中心,CCT港区操作部现场作业,高级堆场作业领班,工人,0
招商局港口（华南）营运中心,CCT港区操作部现场作业,高级堆场作业领班,服役,0
招商局港口（华南）营运中心,CCT港区操作部现场作业,高级堆场作业领班,海星港口操作部库场队散粮班筒仓管理员,1
招商局港口（华南）营运中心,CCT港区操作部现场作业,高级堆场作业领班,现场调度,1
招商局港口（华南）营运中心,CCT港区操作部现场作业,高级堆场作业领班,班长,1
招商局港口（华南）营运中心,CCT港区操作部现场作业,高级堆场作业领班,秘书,0
招商局港口（华南）营运中心,CCT港区操作部现场作业,高级堆场作业领班,空重叉司机,0
招商局港口（华南）营运中心,CCT港区操作部现场作业,高级堆场作业领班,见习作业指导员,1
招商局港口（华南）营运中心,CCT港区操作部现场作业,高级堆场作业领班,见习堆场作业领班,1
招商局港口（华南）营运中心,CCT港区操作部现场作业,高级堆场作业领班,货运站副站长,0
招商局港口（华南）营运中心,CCT港区操作部现场作业,高级堆场作业领班,部长,0
招商局港口（华南）营运中心,CCT港区操作部现场作业,高级堆场作业领班,重叉车司机,1
招商局港口（华南）营运中心,CCT港区操作部现场作业,高级堆场作业领班,高级堆场作业领班,1
招商局港口（华南）营运中心,CCT港区操作部现场作业,高级堆场作业领班,高级电工,0
招商局港口（华南）营运中心,CCT港区操作部现场作业,高级堆场作业领班,高级船舶作业领班,1
招商局港口（华南）营运中心,CCT港区操作部现场作业,高级现场支援主任,CCT操作部场桥司机_班长,0
招商局港口（华南）营运中心,CCT港区操作部现场作业,高级现场支援主任,CCT操作部工班计划监督,0
招商局港口（华南）营运中心,CCT港区操作部现场作业,高级现场支援主任,CCT操作部现场支援主任,1
招商局港口（华南）营运中心,CCT港区操作部现场作业,高级现场支援主任,场桥司机,0
招商局港口（华南）营运中心,CCT港区操作部现场作业,高级现场支援主任,场桥司机（班长）,0
招商局港口（华南）营运中心,CCT港区操作部现场作业,高级现场支援主任,高级现场支援主任,1
