组织名称,部门名称,a_position,b_position,relationship
辽港控股（营口）有限公司实业发展分公司,IT服务中心,后端开发工程师,IT服务中心部门员工,0
辽港控股（营口）有限公司实业发展分公司,IT服务中心,后端开发工程师,后端开发工程师,1
辽港控股（营口）有限公司实业发展分公司,IT服务中心,后端开发工程师,员工,0
辽港控股（营口）有限公司实业发展分公司,IT服务中心,后端开发工程师,开发工程师,1
辽港控股（营口）有限公司实业发展分公司,IT服务中心,后端开发工程师,招商港航数字科技创新研发中心后端开发工程师,1
辽港控股（营口）有限公司实业发展分公司,IT服务中心,后端开发工程师,营口港信创新研发中心/后端开发工程师,1
辽港控股（营口）有限公司实业发展分公司,IT服务中心,后端开发工程师,营口港信息公司运维工程师,0
辽港控股（营口）有限公司实业发展分公司,IT服务中心,后端开发工程师,软件开发,1
辽港控股（营口）有限公司实业发展分公司,IT服务中心,实施工程师,IT服务中心部门员工,0
辽港控股（营口）有限公司实业发展分公司,IT服务中心,实施工程师,工程师,1
辽港控股（营口）有限公司实业发展分公司,IT服务中心,实施工程师,招商港航数字科技产品交付中心实施工程师,1
辽港控股（营口）有限公司实业发展分公司,IT服务中心,实施工程师,科员,0
辽港控股（营口）有限公司实业发展分公司,IT服务中心,实施工程师,营口港信产品交付中心/实施工程师,1
辽港控股（营口）有限公司实业发展分公司,IT服务中心,实施工程师,营口港信息公司解决方案工程师,1
辽港控股（营口）有限公司实业发展分公司,IT服务中心,实施工程师,营口港信息公司运维工程师,1
辽港控股（营口）有限公司实业发展分公司,IT服务中心,客服专员,IT服务中心部门员工,0
辽港控股（营口）有限公司实业发展分公司,IT服务中心,客服专员,业务员,0
辽港控股（营口）有限公司实业发展分公司,IT服务中心,客服专员,商务专员,0
辽港控股（营口）有限公司实业发展分公司,IT服务中心,客服专员,客服,1
辽港控股（营口）有限公司实业发展分公司,IT服务中心,客服专员,招商港航数字科技运维服务中心客服专员,1
辽港控股（营口）有限公司实业发展分公司,IT服务中心,客服专员,营业员,0
辽港控股（营口）有限公司实业发展分公司,IT服务中心,客服专员,营口港信息公司运维工程师,0
辽港控股（营口）有限公司实业发展分公司,IT服务中心,客服专员,营口港信运维服务中心/客服专员,1
辽港控股（营口）有限公司实业发展分公司,IT服务中心,市场保障专员,IT服务中心部门员工,0
辽港控股（营口）有限公司实业发展分公司,IT服务中心,市场保障专员,业务员,0
辽港控股（营口）有限公司实业发展分公司,IT服务中心,市场保障专员,商务专员,0
辽港控股（营口）有限公司实业发展分公司,IT服务中心,市场保障专员,招商港航数字科技市场商务部市场保障专员,1
辽港控股（营口）有限公司实业发展分公司,IT服务中心,市场保障专员,班长,0
辽港控股（营口）有限公司实业发展分公司,IT服务中心,市场保障专员,线务员,0
辽港控股（营口）有限公司实业发展分公司,IT服务中心,市场保障专员,职员,0
辽港控股（营口）有限公司实业发展分公司,IT服务中心,市场发展专员,IT服务中心部门员工,0
辽港控股（营口）有限公司实业发展分公司,IT服务中心,市场发展专员,商务专员,0
辽港控股（营口）有限公司实业发展分公司,IT服务中心,市场发展专员,招商港航数字科技市场商务部市场发展专员,1
辽港控股（营口）有限公司实业发展分公司,IT服务中心,市场发展专员,职员,0
辽港控股（营口）有限公司实业发展分公司,IT服务中心,施工技术员,IT服务中心部门员工,0
辽港控股（营口）有限公司实业发展分公司,IT服务中心,施工技术员,招商港航数字科技运维服务中心施工技术员,1
辽港控股（营口）有限公司实业发展分公司,IT服务中心,施工技术员,营口港信息公司业务专员,0
辽港控股（营口）有限公司实业发展分公司,IT服务中心,施工技术员,营口港信息公司通信管理工程师,0
辽港控股（营口）有限公司实业发展分公司,IT服务中心,施工技术员,营口港信息公司项目经理,0
辽港控股（营口）有限公司实业发展分公司,IT服务中心,施工技术员,营口港信运维服务中心/施工技术员,1
辽港控股（营口）有限公司实业发展分公司,IT服务中心,服务专员,IT服务中心部门员工,1
辽港控股（营口）有限公司实业发展分公司,IT服务中心,服务专员,士兵,0
辽港控股（营口）有限公司实业发展分公司,IT服务中心,服务专员,招商港航数字科技平台运营中心服务专员,1
辽港控股（营口）有限公司实业发展分公司,IT服务中心,服务专员,班长,0
辽港控股（营口）有限公司实业发展分公司,IT服务中心,服务专员,营口港信平台运营中心/服务专员,1
辽港控股（营口）有限公司实业发展分公司,IT服务中心,服务专员,营口港信息公司客服代表,1
辽港控股（营口）有限公司实业发展分公司,IT服务中心,服务专员,软件开发,0
辽港控股（营口）有限公司实业发展分公司,IT服务中心,生产安全专员,IT服务中心部门员工,0
辽港控股（营口）有限公司实业发展分公司,IT服务中心,生产安全专员,招商港航数字科技质量安全部生产安全专员,1
辽港控股（营口）有限公司实业发展分公司,IT服务中心,生产安全专员,营口港信息公司安全管理工程师,1
辽港控股（营口）有限公司实业发展分公司,IT服务中心,生产安全专员,营口港信质量安全部/生产安全专员,1
辽港控股（营口）有限公司实业发展分公司,IT服务中心,硬件运维工程师,IT服务中心部门员工,0
辽港控股（营口）有限公司实业发展分公司,IT服务中心,硬件运维工程师,招商港航数字科技运维服务中心硬件运维工程师,1
辽港控股（营口）有限公司实业发展分公司,IT服务中心,硬件运维工程师,硬件运维工程师,1
辽港控股（营口）有限公司实业发展分公司,IT服务中心,硬件运维工程师,科员,0
辽港控股（营口）有限公司实业发展分公司,IT服务中心,硬件运维工程师,组长,0
辽港控股（营口）有限公司实业发展分公司,IT服务中心,硬件运维工程师,营口港信息公司运维工程师,1
辽港控股（营口）有限公司实业发展分公司,IT服务中心,硬件运维工程师,营口港信运维服务中心/硬件运维工程师,1
辽港控股（营口）有限公司实业发展分公司,IT服务中心,硬件运维工程师,运维工程师,1
辽港控股（营口）有限公司实业发展分公司,IT服务中心,系统分析师,IT服务中心部门员工,0
辽港控股（营口）有限公司实业发展分公司,IT服务中心,系统分析师,员工,0
辽港控股（营口）有限公司实业发展分公司,IT服务中心,系统分析师,招商港航数字科技创新研发中心系统分析师,1
辽港控股（营口）有限公司实业发展分公司,IT服务中心,系统分析师,系统分析师,1
辽港控股（营口）有限公司实业发展分公司,IT服务中心,系统分析师,营口港信息公司开发工程师,0
辽港控股（营口）有限公司实业发展分公司,IT服务中心,系统运维工程师,IT服务中心部门员工,0
辽港控股（营口）有限公司实业发展分公司,IT服务中心,系统运维工程师,党群干事,0
辽港控股（营口）有限公司实业发展分公司,IT服务中心,系统运维工程师,员工,0
辽港控股（营口）有限公司实业发展分公司,IT服务中心,系统运维工程师,工程师,1
辽港控股（营口）有限公司实业发展分公司,IT服务中心,系统运维工程师,技术员,1
辽港控股（营口）有限公司实业发展分公司,IT服务中心,系统运维工程师,招商港航数字科技党群工作部群团专员,0
辽港控股（营口）有限公司实业发展分公司,IT服务中心,系统运维工程师,招商港航数字科技运维服务中心系统运维工程师,1
辽港控股（营口）有限公司实业发展分公司,IT服务中心,系统运维工程师,科员,0
辽港控股（营口）有限公司实业发展分公司,IT服务中心,系统运维工程师,职员,0
辽港控股（营口）有限公司实业发展分公司,IT服务中心,系统运维工程师,营口港信党群工作部/群团专员,0
辽港控股（营口）有限公司实业发展分公司,IT服务中心,系统运维工程师,营口港信息公司解决方案工程师,0
辽港控股（营口）有限公司实业发展分公司,IT服务中心,系统运维工程师,营口港信息公司运维工程师,1
辽港控股（营口）有限公司实业发展分公司,IT服务中心,系统运维工程师,营口港信运维服务中心/系统运维工程师,1
辽港控股（营口）有限公司实业发展分公司,IT服务中心,系统运维工程师,软件开发员,0
辽港控股（营口）有限公司实业发展分公司,IT服务中心,系统运维工程师,通信管理工程师,0
辽港控股（营口）有限公司实业发展分公司,IT服务中心,系统运维工程师,驻场运维工程师,1
辽港控股（营口）有限公司实业发展分公司,IT服务中心,经理,IT服务中心部门经理,1
辽港控股（营口）有限公司实业发展分公司,IT服务中心,经理,公司总监,0
辽港控股（营口）有限公司实业发展分公司,IT服务中心,经理,大连口岸物流科技 运维服务中心 运维服务中心经理,1
辽港控股（营口）有限公司实业发展分公司,IT服务中心,经理,大连口岸物流网股份有限公司运维服务中心部门经理,1
辽港控股（营口）有限公司实业发展分公司,IT服务中心,经理,大连港隆科技运维服务中心经理,1
辽港控股（营口）有限公司实业发展分公司,IT服务中心,经理,营口港信息公司IT云平台部经理,1
辽港控股（营口）有限公司实业发展分公司,IT服务中心,经理,营口港信运维服务中心经理,1
辽港控股（营口）有限公司实业发展分公司,IT服务中心,行政专员,IT服务中心部门员工,0
辽港控股（营口）有限公司实业发展分公司,IT服务中心,行政专员,PMO,0
辽港控股（营口）有限公司实业发展分公司,IT服务中心,行政专员,招商港航数字科技人力资源/行政部行政专员,1
辽港控股（营口）有限公司实业发展分公司,IT服务中心,行政专员,编辑,0
辽港控股（营口）有限公司实业发展分公司,IT服务中心,行政专员,行政专员,1
辽港控股（营口）有限公司实业发展分公司,IT服务中心,软件开发工程师,IT服务中心部门员工,0
辽港控股（营口）有限公司实业发展分公司,IT服务中心,软件开发工程师,招商港航数字科技创新研发中心软件开发工程师,1
辽港控股（营口）有限公司实业发展分公司,IT服务中心,软件开发工程师,营口港信创新研发中心/软件开发工程师,1
辽港控股（营口）有限公司实业发展分公司,IT服务中心,软件开发工程师,营口港信息公司开发工程师,1
辽港控股（营口）有限公司实业发展分公司,IT服务中心,软件开发工程师,营口港信息公司解决方案工程师,1
辽港控股（营口）有限公司实业发展分公司,IT服务中心,软件开发工程师,软件开发,1
辽港控股（营口）有限公司实业发展分公司,IT服务中心,软件开发工程师,软件开发员,1
辽港控股（营口）有限公司实业发展分公司,IT服务中心,边端网络工程师,IT服务中心部门员工,0
辽港控股（营口）有限公司实业发展分公司,IT服务中心,边端网络工程师,招商港航数字科技技术支持中心边端网络工程师,1
辽港控股（营口）有限公司实业发展分公司,IT服务中心,边端网络工程师,营口港信息公司开发工程师,0
辽港控股（营口）有限公司实业发展分公司,IT服务中心,边端网络工程师,营口港信技术支持中心/边端网络工程师,1
辽港控股（营口）有限公司实业发展分公司,IT服务中心,通信运维工程师,IT服务中心部门员工,0
辽港控股（营口）有限公司实业发展分公司,IT服务中心,通信运维工程师,主管,0
辽港控股（营口）有限公司实业发展分公司,IT服务中心,通信运维工程师,技术员,0
辽港控股（营口）有限公司实业发展分公司,IT服务中心,通信运维工程师,招商港航数字科技运维服务中心通信运维工程师,1
辽港控股（营口）有限公司实业发展分公司,IT服务中心,通信运维工程师,营口港信息公司通信管理工程师,1
辽港控股（营口）有限公司实业发展分公司,IT服务中心,通信运维工程师,营口港信息公司通信运维工程师,1
辽港控股（营口）有限公司实业发展分公司,IT服务中心,通信运维工程师,营口港信运维服务中心/通信运维工程师,1
辽港控股（营口）有限公司实业发展分公司,IT服务中心,长期病假,IT服务中心部门员工,0
辽港控股（营口）有限公司实业发展分公司,IT服务中心,长期病假,员工,0
辽港控股（营口）有限公司实业发展分公司,IT服务中心,长期病假,长期病假,1
辽港控股（营口）有限公司实业发展分公司,IT服务中心,门卫,IT服务中心部门员工,0
辽港控股（营口）有限公司实业发展分公司,IT服务中心,门卫,招商港航数字科技人力资源/行政部门卫,1
辽港控股（营口）有限公司实业发展分公司,IT服务中心,门卫,门卫,1
辽港控股（营口）有限公司实业发展分公司,IT服务中心,驻场运维工程师,IT服务中心部门员工,1
辽港控股（营口）有限公司实业发展分公司,IT服务中心,驻场运维工程师,会计,0
辽港控股（营口）有限公司实业发展分公司,IT服务中心,驻场运维工程师,实习生,0
辽港控股（营口）有限公司实业发展分公司,IT服务中心,驻场运维工程师,招商港航数字科技运维服务中心驻场运维工程师,1
辽港控股（营口）有限公司实业发展分公司,IT服务中心,驻场运维工程师,硬件网络维护员,1
辽港控股（营口）有限公司实业发展分公司,IT服务中心,驻场运维工程师,科员,0
辽港控股（营口）有限公司实业发展分公司,IT服务中心,驻场运维工程师,营口港信息公司运维工程师,1
辽港控股（营口）有限公司实业发展分公司,IT服务中心,驻场运维工程师,营口港信运维服务中心/驻场运维工程师,1
辽港控股（营口）有限公司实业发展分公司,IT服务中心,驻场运维工程师,营口维护组组长,0
辽港控股（营口）有限公司实业发展分公司,IT服务中心,驻场运维工程师,计算机管理员,1
辽港控股（营口）有限公司实业发展分公司,IT服务中心,驻场运维工程师,计算机维护组组长,1
辽港控股（营口）有限公司实业发展分公司,IT服务中心,驻场运维工程师,驻场运维工程师,1
辽港控股（营口）有限公司实业发展分公司,IT服务中心,驾驶员,IT服务中心部门员工,0
辽港控股（营口）有限公司实业发展分公司,IT服务中心,驾驶员,招商港航数字科技运维服务中心驾驶员,1
辽港控股（营口）有限公司实业发展分公司,IT服务中心,驾驶员,营口港信息公司司机,1
辽港控股（营口）有限公司实业发展分公司,IT服务中心,驾驶员,营口港信运维服务中心/驾驶员,1
大连港集团庄河码头有限公司,大连港庄河码头_机械队,大连港股份庄河机械队修理工,大连港股份庄河机械队修理工,1
大连口岸物流网股份有限公司,公司领导,党委书记、总经理,业务发展部经理,0
大连口岸物流网股份有限公司,公司领导,党委书记、总经理,业务部主管,0
大连口岸物流网股份有限公司,公司领导,党委书记、总经理,企业发展部副经理,1
大连口岸物流网股份有限公司,公司领导,党委书记、总经理,副总经理,1
大连口岸物流网股份有限公司,公司领导,党委书记、总经理,副部长,0
大连口岸物流网股份有限公司,公司领导,党委书记、总经理,口岸物流科技总经理,1
大连口岸物流网股份有限公司,公司领导,党委书记、总经理,大连口岸物流科技副总经理,0
大连口岸物流网股份有限公司,公司领导,党委书记、总经理,大连口岸物流科技总经理,1
大连口岸物流网股份有限公司,公司领导,党委书记、总经理,大连口岸物流网股份有限公司党委书记,1
大连口岸物流网股份有限公司,公司领导,党委书记、总经理,大连口岸物流网股份有限公司总经理,1
大连口岸物流网股份有限公司,公司领导,党委书记、总经理,大连港股份口岸物流网党委书记,1
大连口岸物流网股份有限公司,公司领导,党委书记、总经理,大连港股份口岸物流网总经理,1
大连口岸物流网股份有限公司,公司领导,党委书记、总经理,大连港隆科技总经理,1
大连口岸物流网股份有限公司,公司领导,党委书记、总经理,常务副总经理,1
大连口岸物流网股份有限公司,公司领导,党委书记、总经理,总经理,1
大连口岸物流网股份有限公司,公司领导,党委书记、总经理,营口港信总经理,1
大连口岸物流网股份有限公司,公司领导,党委书记、总经理,调度室业务员,0
大连口岸物流网股份有限公司,公司领导,党委书记、总经理,院长,0
大连口岸物流网股份有限公司,公司领导,副总经理,中级服务工程师,0
大连口岸物流网股份有限公司,公司领导,副总经理,产品创新经理,0
大连口岸物流网股份有限公司,公司领导,副总经理,信息化与创新管理经理,1
大连口岸物流网股份有限公司,公司领导,副总经理,信息化规划与需求管理经理,1
大连口岸物流网股份有限公司,公司领导,副总经理,副总经理,1
大连口岸物流网股份有限公司,公司领导,副总经理,助理服务工程师,0
大连口岸物流网股份有限公司,公司领导,副总经理,大连口岸物流科技公司审批人,0
大连口岸物流网股份有限公司,公司领导,副总经理,大连口岸物流网股份有限公司副总经理,1
大连口岸物流网股份有限公司,公司领导,副总经理,大连港股份口岸物流网副总经理,1
大连口岸物流网股份有限公司,公司领导,副总经理,招商港航数字科技产品交付中心原型工程师,0
大连口岸物流网股份有限公司,公司领导,副总经理,辽港集团临时职位,0
大连口岸物流网股份有限公司,公司领导,副总经理,辽港集团战略发展部综合统计管理经理,1
大连口岸物流网股份有限公司,公司领导,副总经理,辽港集团科技与数学化部规划与转型管理经理,1
大连口岸物流网股份有限公司,公司领导,副总经理,项目经理&服务经理,1
大连口岸物流网股份有限公司,公司领导,副总经理,高级服务工程师,0
大连口岸物流网股份有限公司,公司领导,副总经理,高级顾问,0
大连口岸物流网股份有限公司,公司领导,委派辽电,业务总监,0
大连口岸物流网股份有限公司,公司领导,委派辽电,大连港股份口岸物流网业务总监,0
大连口岸物流网股份有限公司,公司领导,委派辽电,通信信息公司,0
大连口岸物流网股份有限公司,公司领导,委派辽电总经理,大连口岸物流网股份有限公司副总经理,0
大连口岸物流网股份有限公司,公司领导,委派辽电总经理,大连港股份口岸物流网副总经理,0
大连口岸物流网股份有限公司,平台运营中心,副经理,四级公司部门副经理,1
大连口岸物流网股份有限公司,平台运营中心,副经理,大连口岸物流网 人力资源/行政部 部门副经理,1
大连口岸物流网股份有限公司,平台运营中心,副经理,大连口岸物流网股份有限公司平台运营部副经理,1
大连口岸物流网股份有限公司,平台运营中心,呼叫专员,大连口岸物流网股份有限公司平台运营中心呼叫专员,1
大连口岸物流网股份有限公司,平台运营中心,呼叫专员,大连港股份口岸物流网客户服务中心中级服务工程师,0
大连口岸物流网股份有限公司,平台运营中心,呼叫专员,大连港股份口岸物流网客户服务中心高级服务工程师,0
大连口岸物流网股份有限公司,平台运营中心,服务专员,大连口岸物流网股份有限公司平台运营中心服务专员,1
大连口岸物流网股份有限公司,平台运营中心,服务专员,大连口岸物流网股份有限公司运维服务中心硬件运维工程师,0
大连口岸物流网股份有限公司,平台运营中心,服务专员,大连港股份口岸物流网客户服务中心资深服务工程师,0
大连口岸物流网股份有限公司,平台运营中心,经理,口岸客服中心副经理,1
大连口岸物流网股份有限公司,平台运营中心,经理,大连口岸物流科技平台运营中心部门经理,1
大连口岸物流网股份有限公司,平台运营中心,经理,大连口岸物流网股份有限公司产品交付中心副经理,1
大连口岸物流网股份有限公司,平台运营中心,经理,大连口岸物流网股份有限公司平台运营中心部门经理,1
大连口岸物流网股份有限公司,平台运营中心,经理,大连港隆科技平台运营中心经理,1
大连口岸物流网股份有限公司,平台运营中心,经理,招商港航数字科技创新研发中心系统分析师,0
大连口岸物流网股份有限公司,平台运营中心,运营专员,商务经理,0
大连口岸物流网股份有限公司,平台运营中心,运营专员,大连口岸物流网股份有限公司产品交付中心产品工程师,0
大连口岸物流网股份有限公司,平台运营中心,运营专员,大连口岸物流网股份有限公司平台运营中心运营专员,1
大连口岸物流网股份有限公司,平台运营中心,运营专员,大连港股份口岸物流科技平台运营中心产品主管,1
大连口岸物流网股份有限公司,平台运营中心,运营专员,大连港股份口岸物流网客户服务中心中级服务工程师,0
大连口岸物流网股份有限公司,平台运营中心,运营专员,大连港股份口岸物流网客户服务中心维护工程师,0
大连口岸物流网股份有限公司,平台运营中心,运营专员,大连港股份口岸物流网客户服务中心高级维护工程师,0
大连口岸物流网股份有限公司,平台运营中心,运营专员,大连港股份口岸物流网平台运营中心产品主管,0
大连口岸物流网股份有限公司,平台运营中心,运营专员,大连港股份口岸物流网平台运营中心高级系统分析师,0
大连口岸物流网股份有限公司,平台运营中心,运营专员,客户经理,0
大连口岸物流网股份有限公司,平台运营中心,运营专员,招商港航数字科技市场商务部运营发展专员,1
大连口岸物流网股份有限公司,平台运营中心,运营专员,服务工程师,0
大连口岸物流网股份有限公司,平台运营中心,运营专员,秘书兼人事主管,0
大连口岸物流网股份有限公司,创新研发中心,前端开发工程师,大连口岸物流网股份有限公司产品交付中心原型工程师,0
大连口岸物流网股份有限公司,创新研发中心,前端开发工程师,大连口岸物流网股份有限公司产品交付中心高级专家,0
大连口岸物流网股份有限公司,创新研发中心,前端开发工程师,大连口岸物流网股份有限公司创新研发中心前端开发工程师,1
大连口岸物流网股份有限公司,创新研发中心,前端开发工程师,大连口岸物流网股份有限公司创新研发中心系统分析师,0
大连口岸物流网股份有限公司,创新研发中心,前端开发工程师,大连港股份口岸物流科技软件开发中心高级软件工程师,0
大连口岸物流网股份有限公司,创新研发中心,前端开发工程师,大连港股份口岸物流网平台运营中心中级系统分析师,0
大连口岸物流网股份有限公司,创新研发中心,前端开发工程师,大连港股份口岸物流网平台运营中心中级软件工程师,0
大连口岸物流网股份有限公司,创新研发中心,后端开发工程师,JAVA工程师,1
大连口岸物流网股份有限公司,创新研发中心,后端开发工程师,大连口岸物流网股份有限公司产品交付中心高级专家,0
大连口岸物流网股份有限公司,创新研发中心,后端开发工程师,大连口岸物流网股份有限公司创新研发中心后端开发工程师,1
大连口岸物流网股份有限公司,创新研发中心,后端开发工程师,大连港股份口岸物流科技平台运营中心中级软件工程师,1
大连口岸物流网股份有限公司,创新研发中心,后端开发工程师,大连港股份口岸物流网平台运营中心中级软件工程师,1
大连口岸物流网股份有限公司,创新研发中心,架构设计师,大连口岸物流网股份有限公司创新研发中心架构设计师,1
大连口岸物流网股份有限公司,创新研发中心,架构设计师,大连口岸物流网股份有限公司平台运营中心呼叫专员,0
大连口岸物流网股份有限公司,创新研发中心,架构设计师,大连港股份口岸物流科技平台运营中心资深系统分析师,1
大连口岸物流网股份有限公司,创新研发中心,架构设计师,大连港股份口岸物流网平台运营中心架构设计师,1
大连口岸物流网股份有限公司,创新研发中心,架构设计师,架构师,1
大连口岸物流网股份有限公司,创新研发中心,架构设计师,研发项目经理,0
大连口岸物流网股份有限公司,创新研发中心,架构设计师,项目经理,0
大连口岸物流网股份有限公司,创新研发中心,架构设计师,高级项目经理,0
大连口岸物流网股份有限公司,创新研发中心,系统分析师,AM,0
大连口岸物流网股份有限公司,创新研发中心,系统分析师,JAVA顾问,0
大连口岸物流网股份有限公司,创新研发中心,系统分析师,JAVA高级工程师,0
大连口岸物流网股份有限公司,创新研发中心,系统分析师,JAVA高级开发,0
大连口岸物流网股份有限公司,创新研发中心,系统分析师,大连口岸物流网股份有限公司产品交付中心产品工程师,0
大连口岸物流网股份有限公司,创新研发中心,系统分析师,大连口岸物流网股份有限公司创新研发中心架构设计师,1
大连口岸物流网股份有限公司,创新研发中心,系统分析师,大连口岸物流网股份有限公司创新研发中心系统分析师,1
大连口岸物流网股份有限公司,创新研发中心,系统分析师,大连港股份口岸物流网平台运营中心高级系统分析师,1
大连口岸物流网股份有限公司,创新研发中心,系统分析师,大连港股份口岸物流网软件开发中心架构设计师,1
大连口岸物流网股份有限公司,创新研发中心,系统分析师,招商港航数字科技创新研发中心系统分析师,1
大连口岸物流网股份有限公司,创新研发中心,系统分析师,程序员,1
大连口岸物流网股份有限公司,创新研发中心,系统分析师,高级工程师,0
大连口岸物流网股份有限公司,创新研发中心,系统分析师,高级开发工程师,1
大连口岸物流网股份有限公司,创新研发中心,经理,副经理,1
大连口岸物流网股份有限公司,创新研发中心,经理,咨询主管,0
大连口岸物流网股份有限公司,创新研发中心,经理,大连口岸物流科技创新研发中心经理,1
