组织名称,部门名称,a_position,b_position,relationship
中外运（深圳）供应链管理有限公司,深圳供应链运营调度部深圳运作中心,运营调度部深圳运作中心调度高级主管,Deputy,0
中外运（深圳）供应链管理有限公司,深圳供应链运营调度部深圳运作中心,运营调度部深圳运作中心调度高级主管,业务管理高级主管,0
中外运（深圳）供应链管理有限公司,深圳供应链运营调度部深圳运作中心,运营调度部深圳运作中心调度高级主管,中转场调度专员,1
中外运（深圳）供应链管理有限公司,深圳供应链运营调度部深圳运作中心,运营调度部深圳运作中心调度高级主管,海外业务部调度主管,1
中外运（深圳）供应链管理有限公司,深圳供应链运营调度部深圳运作中心,运营调度部深圳运作中心调度高级主管,深圳供应链操作主管,1
中外运（深圳）供应链管理有限公司,深圳供应链运营调度部深圳运作中心,运营调度部深圳运作中心调度高级主管,运营调度部深圳运作中心调度高级主管,1
中外运（深圳）供应链管理有限公司,深圳供应链运营调度部深圳运作中心,运营调度部深圳运作中心调度高级主管,通讯电子事业部运输部调度主管,1
中外运（深圳）供应链管理有限公司,深圳供应链运营调度部深圳运作中心,运营调度部深圳运作中心调度高级主管,香港物流運營業務管理主管BMSup,0
中外运（深圳）供应链管理有限公司,深圳供应链运营调度部深圳运作中心,运营调度部深圳运作中心调度高级主管,高级主管,1
中外运（深圳）供应链管理有限公司,深圳供应链商务部,商务部主任,产业集群部石化客服高级专员,0
中外运（深圳）供应链管理有限公司,深圳供应链商务部,商务部主任,化销部客服专员,0
中外运（深圳）供应链管理有限公司,深圳供应链商务部,商务部主任,商务部主任,1
中外运（深圳）供应链管理有限公司,深圳供应链商务部,商务部主任,客服高级专员,0
中外运（深圳）供应链管理有限公司,深圳供应链商务部,商务部主任,广东长运操作部操作专员,0
中外运（深圳）供应链管理有限公司,深圳供应链商务部,商务部管培生,商务部管培生,1
中外运（深圳）供应链管理有限公司,深圳供应链商务部,商务部管培生,审计员,0
中外运（深圳）供应链管理有限公司,深圳供应链商务部,商务部部门经理,内贸铁路物流部主管,0
中外运（深圳）供应链管理有限公司,深圳供应链商务部,商务部部门经理,商务部部门经理,1
中外运（深圳）供应链管理有限公司,深圳供应链商务部,商务部部门经理,多式联运部销售主管,0
中外运（深圳）供应链管理有限公司,深圳供应链商务部,商务部部门经理,多式联运部销售经理,0
中外运（深圳）供应链管理有限公司,深圳供应链商务部,商务部部门经理,客户服务中心单证员,0
中外运（深圳）供应链管理有限公司,深圳供应链商务部,商务部部门经理,客户服务中心客服专员,0
中外运（深圳）供应链管理有限公司,深圳供应链商务部,商务部部门经理,客户服务中心客服员,0
中外运（深圳）供应链管理有限公司,深圳供应链商务部,商务部部门经理,市场部市场营销员,0
中外运（深圳）供应链管理有限公司,深圳供应链商务部,商务部部门经理,广东迎宾馆,0
中外运（深圳）供应链管理有限公司,深圳供应链商务部,商务部部门经理,广州分公司文件操作部操作订舱员,0
中外运（深圳）供应链管理有限公司,深圳供应链商务部,商务部部门经理,待业,0
中外运（深圳）供应链管理有限公司,深圳供应链商务部,商务部部门经理,操作部钢材组长,0
中外运（深圳）供应链管理有限公司,深圳供应链商务部,商务部部门经理,物流部业务员,0
中外运（深圳）供应链管理有限公司,深圳供应链商务部,商务部部门经理,物流部客服专员,0
中外运（深圳）供应链管理有限公司,深圳供应链商务部,商务部部门经理,物流部钢材组长,0
中外运（深圳）供应链管理有限公司,深圳供应链商务部,商务部部门经理,计算机操作员,0
中外运（深圳）供应链管理有限公司,深圳供应链商务部,商务部部门经理,销售主任,1
中外运（深圳）供应链管理有限公司,深圳供应链商务部,商务部部门经理,销售经理,1
中外运（深圳）供应链管理有限公司,深圳供应链商务部,商务部高级文员,商务部高级文员,1
中外运（深圳）供应链管理有限公司,深圳供应链安全管理部,安全管理部安全经理,安全总监,1
中外运（深圳）供应链管理有限公司,深圳供应链安全管理部,安全管理部安全经理,安全管理部安全经理,1
中外运（深圳）供应链管理有限公司,深圳供应链安全管理部,安全管理部安全经理,安全经理,1
中外运（深圳）供应链管理有限公司,深圳供应链安全管理部,安全管理部安全经理,行业管理员,0
中外运（深圳）供应链管理有限公司,深圳供应链综合事务办,综合事务办部门经理,审计员,0
中外运（深圳）供应链管理有限公司,深圳供应链综合事务办,综合事务办部门经理,审计部审计高级专员,0
中外运（深圳）供应链管理有限公司,深圳供应链综合事务办,综合事务办部门经理,审计高级专员,0
中外运（深圳）供应链管理有限公司,深圳供应链综合事务办,综合事务办部门经理,综合事务办部门经理,1
中外运（深圳）供应链管理有限公司,深圳供应链综合事务办,行政人事BP,人力资源总监,1
中外运（深圳）供应链管理有限公司,深圳供应链综合事务办,行政人事BP,人力资源经理,1
中外运（深圳）供应链管理有限公司,深圳供应链综合事务办,行政人事BP,市场管理部经理,0
中外运（深圳）供应链管理有限公司,深圳供应链综合事务办,行政人事BP,总经理助理,0
中外运（深圳）供应链管理有限公司,深圳供应链综合事务办,行政人事BP,行政人事BP,1
中外运（深圳）供应链管理有限公司,深圳供应链综合事务办,行政人事BP,销售经理助理,0
中外运（深圳）供应链管理有限公司,深圳供应链招商局建瑞运输有限公司,建瑞仓储部部门经理,建瑞仓储部部门经理,1
中外运（深圳）供应链管理有限公司,深圳供应链招商局建瑞运输有限公司,建瑞仓储部部门经理,经理,1
中外运（深圳）供应链管理有限公司,深圳供应链招商局建瑞运输有限公司,建瑞仓储部部门经理,部门助理经理,1
中外运（深圳）供应链管理有限公司,深圳供应链招商局建瑞运输有限公司,建瑞仓储部部门经理,香港建瑞项目管理经理,1
中外运（深圳）供应链管理有限公司,深圳供应链招商局建瑞运输有限公司,建瑞仓储部部门经理,香港运作部香港建瑞运营管理助理经理,1
中外运（深圳）供应链管理有限公司,深圳供应链招商局建瑞运输有限公司,建瑞仓库运作主管,主管,1
中外运（深圳）供应链管理有限公司,深圳供应链招商局建瑞运输有限公司,建瑞仓库运作主管,仓库运作主管C,1
中外运（深圳）供应链管理有限公司,深圳供应链招商局建瑞运输有限公司,建瑞仓库运作主管,建瑞仓库运作主管,1
中外运（深圳）供应链管理有限公司,深圳供应链招商局建瑞运输有限公司,建瑞仓库运作主管,香港建瑞仓库运作主管,1
中外运（深圳）供应链管理有限公司,深圳供应链招商局建瑞运输有限公司,建瑞仓库运作主管,香港运作部香港建瑞仓库运作主管,1
中外运（深圳）供应链管理有限公司,深圳供应链招商局建瑞运输有限公司,建瑞单证专员,单证专员,1
中外运（深圳）供应链管理有限公司,深圳供应链招商局建瑞运输有限公司,建瑞单证专员,单证专员C,1
中外运（深圳）供应链管理有限公司,深圳供应链招商局建瑞运输有限公司,建瑞单证专员,單証員,1
中外运（深圳）供应链管理有限公司,深圳供应链招商局建瑞运输有限公司,建瑞单证专员,建瑞单证专员,1
中外运（深圳）供应链管理有限公司,深圳供应链招商局建瑞运输有限公司,建瑞单证专员,职员,0
中外运（深圳）供应链管理有限公司,深圳供应链招商局建瑞运输有限公司,建瑞单证专员,香港建瑞单证专员,1
中外运（深圳）供应链管理有限公司,深圳供应链招商局建瑞运输有限公司,建瑞单证专员,香港运作部香港建瑞单证专员,1
中外运（深圳）供应链管理有限公司,深圳供应链招商局建瑞运输有限公司,建瑞单证主管,中港运输部单证主管,1
中外运（深圳）供应链管理有限公司,深圳供应链招商局建瑞运输有限公司,建瑞单证主管,单证主管,1
中外运（深圳）供应链管理有限公司,深圳供应链招商局建瑞运输有限公司,建瑞单证主管,建瑞单证主管,1
中外运（深圳）供应链管理有限公司,深圳供应链招商局建瑞运输有限公司,建瑞单证主管,职员,0
中外运（深圳）供应链管理有限公司,深圳供应链招商局建瑞运输有限公司,建瑞单证主管,香港运作部单证主管,1
中外运（深圳）供应链管理有限公司,深圳供应链招商局建瑞运输有限公司,建瑞单证主管,香港运作部香港建瑞单证主管,1
中外运（深圳）供应链管理有限公司,深圳供应链招商局建瑞运输有限公司,建瑞调度主管,中港运输部调度主管,1
中外运（深圳）供应链管理有限公司,深圳供应链招商局建瑞运输有限公司,建瑞调度主管,建瑞调度主管,1
中外运（深圳）供应链管理有限公司,深圳供应链招商局建瑞运输有限公司,建瑞调度主管,职员,0
中外运（深圳）供应链管理有限公司,深圳供应链招商局建瑞运输有限公司,建瑞调度主管,调度主管,1
中外运（深圳）供应链管理有限公司,深圳供应链招商局建瑞运输有限公司,建瑞调度主管,香港运作部香港建瑞运输调度主管,1
中外运（深圳）供应链管理有限公司,深圳供应链招商局建瑞运输有限公司,建瑞财务专员,中港运输部财务主管,1
中外运（深圳）供应链管理有限公司,深圳供应链招商局建瑞运输有限公司,建瑞财务专员,建瑞财务专员,1
中外运（深圳）供应链管理有限公司,深圳供应链招商局建瑞运输有限公司,建瑞财务专员,职员,0
中外运（深圳）供应链管理有限公司,深圳供应链招商局建瑞运输有限公司,建瑞财务专员,财务专员,1
中外运（深圳）供应链管理有限公司,深圳供应链招商局建瑞运输有限公司,建瑞财务专员,香港建瑞财务部结算专员,1
中外运（深圳）供应链管理有限公司,深圳供应链招商局建瑞运输有限公司,建瑞财务助理经理,二级公司部门经理助理,1
中外运（深圳）供应链管理有限公司,深圳供应链招商局建瑞运输有限公司,建瑞财务助理经理,建瑞财务助理经理,1
中外运（深圳）供应链管理有限公司,深圳供应链招商局建瑞运输有限公司,建瑞财务助理经理,职员,0
中外运（深圳）供应链管理有限公司,深圳供应链招商局建瑞运输有限公司,建瑞财务助理经理,财务助理经理,1
中外运（深圳）供应链管理有限公司,深圳供应链招商局建瑞运输有限公司,建瑞财务助理经理,香港建瑞财务部财务助理经理,1
中外运（深圳）供应链管理有限公司,深圳供应链招商局建瑞运输有限公司,建瑞运输调度高级文员,Agent-In/out bound,0
中外运（深圳）供应链管理有限公司,深圳供应链招商局建瑞运输有限公司,建瑞运输调度高级文员,建瑞运输调度高級文員,1
中外运（深圳）供应链管理有限公司,深圳供应链招商局建瑞运输有限公司,建瑞部门助理经理,主任,1
中外运（深圳）供应链管理有限公司,深圳供应链招商局建瑞运输有限公司,建瑞部门助理经理,建瑞部门助理经理,1
中外运（深圳）供应链管理有限公司,深圳供应链招商局建瑞运输有限公司,建瑞部门助理经理,经理,0
中外运（深圳）供应链管理有限公司,深圳供应链招商局建瑞运输有限公司,建瑞部门助理经理,部门助理经理B,1
中外运（深圳）供应链管理有限公司,深圳供应链招商局建瑞运输有限公司,建瑞部门助理经理,香港运作部香港建瑞运营管理助理经理,1
中外运（深圳）供应链管理有限公司,深圳供应链广东广通运输有限公司,广通中级货运司机,业务员,0
中外运（深圳）供应链管理有限公司,深圳供应链广东广通运输有限公司,广通中级货运司机,中港司机,1
中外运（深圳）供应链管理有限公司,深圳供应链广东广通运输有限公司,广通中级货运司机,中级货运司机,1
中外运（深圳）供应链管理有限公司,深圳供应链广东广通运输有限公司,广通中级货运司机,司机,1
中外运（深圳）供应链管理有限公司,深圳供应链广东广通运输有限公司,广通中级货运司机,学徒,0
中外运（深圳）供应链管理有限公司,深圳供应链广东广通运输有限公司,广通中级货运司机,广通中级货运司机,1
中外运（深圳）供应链管理有限公司,深圳供应链广东广通运输有限公司,广通中级货运司机,广通公司中级货运司机,1
中外运（深圳）供应链管理有限公司,深圳供应链广东广通运输有限公司,广通中级货运司机,待业,0
中外运（深圳）供应链管理有限公司,深圳供应链广东广通运输有限公司,广通中级货运司机,文员,0
中外运（深圳）供应链管理有限公司,深圳供应链广东广通运输有限公司,广通中级货运司机,无,0
中外运（深圳）供应链管理有限公司,深圳供应链广东广通运输有限公司,广通中级货运司机,消防员,0
中外运（深圳）供应链管理有限公司,深圳供应链广东广通运输有限公司,广通中级货运司机,职员,0
中外运（深圳）供应链管理有限公司,深圳供应链广东广通运输有限公司,广通中级货运司机,货车司机,1
中外运（深圳）供应链管理有限公司,深圳供应链广东广通运输有限公司,广通中级货运司机,香港运作部广通大型货车司机,1
中外运（深圳）供应链管理有限公司,深圳供应链广东广通运输有限公司,广通中级货运司机,高级操作员,0
中外运（深圳）供应链管理有限公司,深圳供应链广东建力运输有限公司,建力中级货车司机,中港运输司机,1
中外运（深圳）供应链管理有限公司,深圳供应链广东建力运输有限公司,建力中级货车司机,中级货车司机,1
中外运（深圳）供应链管理有限公司,深圳供应链广东建力运输有限公司,建力中级货车司机,司机,1
中外运（深圳）供应链管理有限公司,深圳供应链广东建力运输有限公司,建力中级货车司机,建力中级货车司机,1
中外运（深圳）供应链管理有限公司,深圳供应链广东建力运输有限公司,建力中级货车司机,建力公司中级货运司机,1
中外运（深圳）供应链管理有限公司,深圳供应链广东建力运输有限公司,建力中级货车司机,待业,0
中外运（深圳）供应链管理有限公司,深圳供应链广东建力运输有限公司,建力中级货车司机,营业员,0
中外运（深圳）供应链管理有限公司,深圳供应链广东建力运输有限公司,建力中级货车司机,香港运作部广通大型货车司机,1
中外运（深圳）供应链管理有限公司,深圳供应链广东建力运输有限公司,建力中级货车司机,香港运作部建力大型货车司机,1
中外运（深圳）供应链管理有限公司,深圳供应链广东建力运输有限公司,建力中级货车司机,驾驶员,1
中外运（深圳）供应链管理有限公司,深圳供应链广东长计运输有限公司,长计办证主管,无职务人员,0
中外运（深圳）供应链管理有限公司,深圳供应链广东长计运输有限公司,长计办证主管,直通车管理部办证主管,1
中外运（深圳）供应链管理有限公司,深圳供应链广东长计运输有限公司,长计办证主管,穗发公司业务主管,0
中外运（深圳）供应链管理有限公司,深圳供应链广东长计运输有限公司,长计办证主管,长计办证主管,1
中外运（深圳）供应链管理有限公司,深圳供应链广东长计运输有限公司,长计办证员,办证员,1
中外运（深圳）供应链管理有限公司,深圳供应链广东长计运输有限公司,长计办证员,员工,0
中外运（深圳）供应链管理有限公司,深圳供应链广东长计运输有限公司,长计办证员,外派亚联公司直通车业务员,0
中外运（深圳）供应链管理有限公司,深圳供应链广东长计运输有限公司,长计办证员,无职务人员,0
中外运（深圳）供应链管理有限公司,深圳供应链广东长计运输有限公司,长计办证员,直通车管理部办证员,1
中外运（深圳）供应链管理有限公司,深圳供应链广东长计运输有限公司,长计办证员,穗发运输公司办证员,0
中外运（深圳）供应链管理有限公司,深圳供应链广东长计运输有限公司,长计办证员,经理,0
中外运（深圳）供应链管理有限公司,深圳供应链广东长计运输有限公司,长计办证员,长计办证员,1
中外运（深圳）供应链管理有限公司,深圳供应链广东长计运输有限公司,长计操作员,无职务人员,0
中外运（深圳）供应链管理有限公司,深圳供应链广东长计运输有限公司,长计操作员,直通车管理部操作员,1
中外运（深圳）供应链管理有限公司,深圳供应链广东长计运输有限公司,长计操作员,长计操作员,1
中外运（深圳）供应链管理有限公司,深圳供应链广东长计运输有限公司,长计直通车管理部经理,业务总监,0
中外运（深圳）供应链管理有限公司,深圳供应链广东长计运输有限公司,长计直通车管理部经理,公司管理层总经理,0
中外运（深圳）供应链管理有限公司,深圳供应链广东长计运输有限公司,长计直通车管理部经理,副总经理,0
中外运（深圳）供应链管理有限公司,深圳供应链广东长计运输有限公司,长计直通车管理部经理,外派亚联公司经理,0
中外运（深圳）供应链管理有限公司,深圳供应链广东长计运输有限公司,长计直通车管理部经理,外派粤深公司经理,0
中外运（深圳）供应链管理有限公司,深圳供应链广东长计运输有限公司,长计直通车管理部经理,工作组组长,0
中外运（深圳）供应链管理有限公司,深圳供应链广东长计运输有限公司,长计直通车管理部经理,无职务人员,0
中外运（深圳）供应链管理有限公司,深圳供应链广东长计运输有限公司,长计直通车管理部经理,物业管理主管,0
中外运（深圳）供应链管理有限公司,深圳供应链广东长计运输有限公司,长计直通车管理部经理,直通车管理部直通车部总经理,1
中外运（深圳）供应链管理有限公司,深圳供应链广东长计运输有限公司,长计直通车管理部经理,筹备人员,0
中外运（深圳）供应链管理有限公司,深圳供应链广东长计运输有限公司,长计直通车管理部经理,财务,0
中外运（深圳）供应链管理有限公司,深圳供应链广东长计运输有限公司,长计直通车管理部经理,财务部总监,0
中外运（深圳）供应链管理有限公司,深圳供应链广东长计运输有限公司,长计直通车管理部经理,财务部经理,0
中外运（深圳）供应链管理有限公司,深圳供应链广东长计运输有限公司,长计直通车管理部经理,长计直通车管理部经理,1
中外运（深圳）供应链管理有限公司,深圳供应链财务部,财务部财务主管,主办会计,1
中外运（深圳）供应链管理有限公司,深圳供应链财务部,财务部财务主管,会计,1
中外运（深圳）供应链管理有限公司,深圳供应链财务部,财务部财务主管,深圳供应链财务主管,1
中外运（深圳）供应链管理有限公司,深圳供应链财务部,财务部财务主管,财务主管,1
中外运（深圳）供应链管理有限公司,深圳供应链财务部,财务部财务主管,财务部财务主管,1
中外运（深圳）供应链管理有限公司,深圳供应链财务部,财务部财务主管,高级财务主管,1
中外运（深圳）供应链管理有限公司,深圳供应链财务部,财务部财务结算专员,出纳,1
中外运（深圳）供应链管理有限公司,深圳供应链财务部,财务部财务结算专员,客服管理,0
中外运（深圳）供应链管理有限公司,深圳供应链财务部,财务部财务结算专员,深圳船代盐田分公司船务部外勤员,0
中外运（深圳）供应链管理有限公司,深圳供应链财务部,财务部财务结算专员,结算会计,1
中外运（深圳）供应链管理有限公司,深圳供应链财务部,财务部财务结算专员,财务部深圳区域会计专员,1
中外运（深圳）供应链管理有限公司,深圳供应链财务部,财务部财务结算专员,财务部深圳区域结算专员,1
中外运（深圳）供应链管理有限公司,深圳供应链财务部,财务部财务结算专员,财务部结算专员,1
中外运（深圳）供应链管理有限公司,深圳供应链财务部,财务部财务结算专员,财务部财务结算专员,1
宏光发展有限公司,财务部,财务部主任,会计,1
宏光发展有限公司,财务部,财务部主任,总经理助理,0
宏光发展有限公司,财务部,财务部主任,总账会计,1
宏光发展有限公司,财务部,财务部主任,财务主管,1
宏光发展有限公司,财务部,财务部主任,财务部主任,1
宏光发展有限公司,财务部,财务部主任,财务部主管,1
宏光发展有限公司,财务部,财务部助理主任,SEMI-SENIOR AUDITOR,1
宏光发展有限公司,财务部,财务部助理主任,会计主任,1
宏光发展有限公司,财务部,财务部助理主任,财务会计,1
宏光发展有限公司,财务部,财务部助理主任,财务部助理主任,1
宏光发展有限公司,财务部,财务部助理主任,财务部财务助理,1
宏光发展有限公司,财务部,财务部助理经理,财务部助理经理,1
宏光发展有限公司,财务部,财务部助理经理,财务部财务助理,1
宏光发展有限公司,财务部,财务部助理经理,财务部财务部助理,1
宏光发展有限公司,业务中心,业务中心副总经理,业务中心副总经理,1
宏光发展有限公司,业务中心,业务中心副总经理,深圳业务部经理,1
宏光发展有限公司,业务中心,业务中心副总经理,深圳业务部部门经理,1
宏光发展有限公司,业务中心,业务中心副总经理,箱管部经理,0
宏光发展有限公司,业务中心,业务中心单证高级文员,业务中心单证高级文员,1
宏光发展有限公司,业务中心,业务中心单证高级文员,运营助理,0
宏光发展有限公司,业务中心,业务中心单证高级文员,集装箱部运营助理,0
宏光发展有限公司,业务中心,业务中心操作主管,业务中心操作主管,1
宏光发展有限公司,业务中心,业务中心操作主管,业务经理,1
宏光发展有限公司,业务中心,业务中心操作主管,营业部主管,1
宏光发展有限公司,业务中心,业务中心销售助理经理,业务中心销售助理经理,1
宏光发展有限公司,业务中心,业务中心销售助理经理,代理服务部总经理助理,0
宏光发展有限公司,业务中心,业务中心销售助理经理,助教,0
宏光发展有限公司,业务中心,业务中心销售助理经理,学生,0
宏光发展有限公司,业务中心,业务中心销售助理经理,投资者关系主管,0
宏光发展有限公司,业务中心,业务中心销售助理经理,法律与证券事务部投资者事务专员,0
宏光发展有限公司,业务中心,业务中心销售助理经理,法律与证券事务部投资者事务主管,0
宏光发展有限公司,业务中心,业务中心销售助理经理,法律与证券事务部投资者事务助理,0
宏光发展有限公司,业务中心,业务中心销售助理经理,英文教师,0
宏光发展有限公司,业务中心,业务中心销售助理经理,英语教师,0
宏光发展有限公司,业务中心,业务中心销售助理经理,营业部主管,1
宏光发展有限公司,业务中心,业务中心销售助理经理,证券与法律事务部投资者事务,0
宏光发展有限公司,业务中心,业务中心销售助理经理,销售部主管,1
宏光发展有限公司,业务中心,业务中心销售助理经理,销售部副经理,1
宏光发展有限公司,业务中心,业务中心销售助理经理,（兼职英语教师）,0
宏光发展有限公司,行政部,宏光发展运营总监,Admin Manager,0
宏光发展有限公司,行政部,宏光发展运营总监,EOII,0
宏光发展有限公司,行政部,宏光发展运营总监,Head of Secretariat,0
宏光发展有限公司,行政部,宏光发展运营总监,Prog. Officer,0
宏光发展有限公司,行政部,宏光发展运营总监,宏光发展运营总监,1
宏光发展有限公司,行政部,宏光发展运营总监,宏光發展運營總監,1
宏光发展有限公司,行政部,行政部行政主任,司机,0
宏光发展有限公司,行政部,行政部行政主任,行政秘书,1
宏光发展有限公司,行政部,行政部行政主任,行政部行政主任,1
招商局船务企业有限公司,招商船企公司管理层,副总经理,主管会计,0
招商局船务企业有限公司,招商船企公司管理层,副总经理,出纳,0
招商局船务企业有限公司,招商船企公司管理层,副总经理,副总经理,1
招商局船务企业有限公司,招商船企公司管理层,副总经理,管理层财务总监,1
招商局船务企业有限公司,招商船企公司管理层,副总经理,财务总监,0
招商局船务企业有限公司,招商船企公司管理层,副总经理,财务经理,0
招商局船务企业有限公司,招商船企公司管理层,副总经理,預算科長,1
招商局船务企业有限公司,招商船企公司管理层,市场总监,业务经理,1
招商局船务企业有限公司,招商船企公司管理层,市场总监,企划部高级经理,1
招商局船务企业有限公司,招商船企公司管理层,市场总监,办事处经理,0
招商局船务企业有限公司,招商船企公司管理层,市场总监,市场总监,1
招商局船务企业有限公司,招商船企公司管理层,市场总监,市场部高级经理,1
招商局船务企业有限公司,招商船企公司管理层,市场总监,未知,0
招商局船务企业有限公司,招商船企公司管理层,市场总监,船务部操作主管,0
招商局船务企业有限公司,招商船企公司管理层,行政人事部部门经理,员工,0
招商局船务企业有限公司,招商船企公司管理层,行政人事部部门经理,无,0
招商局船务企业有限公司,招商船企公司管理层,行政人事部部门经理,行政人事部主任,1
招商局船务企业有限公司,招商船企公司管理层,行政人事部部门经理,行政人事部副经理,1
招商局船务企业有限公司,招商船企公司管理层,行政人事部部门经理,行政人事部助理经理,1
招商局船务企业有限公司,招商船企公司管理层,行政人事部部门经理,行政人事部部门经理,1
招商局船务企业有限公司,招商船企行政人事部,人事主任,人事主任,1
招商局船务企业有限公司,招商船企行政人事部,人事主任,仓务助理,0
招商局船务企业有限公司,招商船企行政人事部,人事主任,行政人事部人事主任,1
招商局船务企业有限公司,招商船企行政人事部,人事主任,行政助理,0
招商局船务企业有限公司,招商船企行政人事部,前台接待员,前台接待员,1
招商局船务企业有限公司,招商船企行政人事部,前台接待员,助理,0
招商局船务企业有限公司,招商船企行政人事部,前台接待员,行政人事部前台接待员,1
招商局船务企业有限公司,招商船企行政人事部,前台接待员,部门秘书,0
招商局船务企业有限公司,招商船企行政人事部,行政人事部主任,文员,0
招商局船务企业有限公司,招商船企行政人事部,行政人事部主任,无,0
招商局船务企业有限公司,招商船企行政人事部,行政人事部主任,秘书,0
招商局船务企业有限公司,招商船企行政人事部,行政人事部主任,董事长助理,0
