组织名称,部门名称,a_position,b_position,relationship
中国外运福建有限公司集装箱事业部,集装箱事业部总经理室,集装箱事业部副总经理（常务）,公司管理层常务副总经理,1
中国外运福建有限公司集装箱事业部,集装箱事业部总经理室,集装箱事业部副总经理（常务）,公司管理层总经理,1
中国外运福建有限公司集装箱事业部,集装箱事业部总经理室,集装箱事业部副总经理（常务）,公司管理层总经理[兼职],1
中国外运福建有限公司集装箱事业部,集装箱事业部总经理室,集装箱事业部副总经理（常务）,公司管理层总经理助理1,1
中国外运福建有限公司集装箱事业部,集装箱事业部总经理室,集装箱事业部副总经理（常务）,公司管理层运营总监,1
中国外运福建有限公司集装箱事业部,集装箱事业部总经理室,集装箱事业部副总经理（常务）,市场运营部集装箱业务营销总监,1
中国外运福建有限公司集装箱事业部,集装箱事业部总经理室,集装箱事业部副总经理（常务）,市场运营部集装箱业务营销总监[兼职],1
中国外运福建有限公司集装箱事业部,集装箱事业部总经理室,集装箱事业部副总经理（常务）,总经理室总经理室副总经理,1
中国外运福建有限公司集装箱事业部,集装箱事业部总经理室,集装箱事业部副总经理（常务）,总经理室总经理室副总经理3[兼职],1
中国外运福建有限公司集装箱事业部,集装箱事业部总经理室,集装箱事业部副总经理（常务）,福州营运中心副总经理[兼职],1
中国外运福建有限公司集装箱事业部,集装箱事业部总经理室,集装箱事业部副总经理（常务）,航运部副总经理（主持工作）,1
中国外运福建有限公司集装箱事业部,集装箱事业部总经理室,集装箱事业部副总经理（常务）,财务,0
中国外运福建有限公司集装箱事业部,集装箱事业部总经理室,集装箱事业部副总经理（常务）,财务部经理,0
中国外运福建有限公司集装箱事业部,集装箱事业部总经理室,集装箱事业部副总经理（常务）,集装箱事业部业务拓展部经理[兼职],1
中国外运福建有限公司集装箱事业部,集装箱事业部总经理室,集装箱事业部副总经理（常务）,集装箱事业部副总经理,1
中国外运福建有限公司集装箱事业部,集装箱事业部总经理室,集装箱事业部副总经理（常务）,集装箱事业部副总经理（常务）,1
中国外运福建有限公司集装箱事业部,集装箱事业部总经理室,集装箱事业部总经理,人力资源部副总经理,0
中国外运福建有限公司集装箱事业部,集装箱事业部总经理室,集装箱事业部总经理,人力资源部副总经理1,0
中国外运福建有限公司集装箱事业部,集装箱事业部总经理室,集装箱事业部总经理,人力资源部副总经理（主持工作）,0
中国外运福建有限公司集装箱事业部,集装箱事业部总经理室,集装箱事业部总经理,人力资源部总经理助理,0
中国外运福建有限公司集装箱事业部,集装箱事业部总经理室,集装箱事业部总经理,人力资源部绩效薪酬主管,0
中国外运福建有限公司集装箱事业部,集装箱事业部总经理室,集装箱事业部总经理,党委办公室主任[兼职],0
中国外运福建有限公司集装箱事业部,集装箱事业部总经理室,集装箱事业部总经理,党委办公室党委办公室主任[兼职],0
中国外运福建有限公司集装箱事业部,集装箱事业部总经理室,集装箱事业部总经理,公司管理层副总经理,1
中国外运福建有限公司集装箱事业部,集装箱事业部总经理室,集装箱事业部总经理,公司管理层副总经理1,1
中国外运福建有限公司集装箱事业部,集装箱事业部总经理室,集装箱事业部总经理,公司管理层副总经理[兼职],1
中国外运福建有限公司集装箱事业部,集装箱事业部总经理室,集装箱事业部总经理,厂长助理,0
中国外运福建有限公司集装箱事业部,集装箱事业部总经理室,集装箱事业部总经理,绩效管理主管,0
中国外运福建有限公司集装箱事业部,集装箱事业部总经理室,集装箱事业部总经理,行政人力部总经理,0
中国外运福建有限公司集装箱事业部,集装箱事业部总经理室,集装箱事业部总经理,行政人力部总经理[兼职],0
中国外运福建有限公司集装箱事业部,集装箱事业部总经理室,集装箱事业部总经理,行政人力部行政人力部总经理,0
中国外运福建有限公司集装箱事业部,集装箱事业部总经理室,集装箱事业部总经理,集装箱事业部总经理,1
中国外运福建有限公司集装箱事业部,集装箱事业部行政人力组,后勤专员,后勤专员,1
中国外运福建有限公司集装箱事业部,集装箱事业部行政人力组,后勤专员,安全环保部安全专员,0
中国外运福建有限公司集装箱事业部,集装箱事业部行政人力组,后勤专员,安全生产管理部安全专员,0
中国外运福建有限公司集装箱事业部,集装箱事业部行政人力组,后勤专员,安全管理专员,0
中国外运福建有限公司集装箱事业部,集装箱事业部行政人力组,后勤专员,安全管理部安全专员,0
中国外运福建有限公司集装箱事业部,集装箱事业部行政人力组,后勤专员,综合管理中心综合事务,0
中国外运福建有限公司集装箱事业部,集装箱事业部行政人力组,后勤专员,行政人力组综合事务,1
中国外运福建有限公司集装箱事业部,集装箱事业部行政人力组,后勤专员,行政部安全主管,0
中国外运福建有限公司集装箱事业部,集装箱事业部客户服务部,单证专员,OP,0
中国外运福建有限公司集装箱事业部,集装箱事业部客户服务部,单证专员,业务二部客服专员,0
中国外运福建有限公司集装箱事业部,集装箱事业部客户服务部,单证专员,业务员,0
中国外运福建有限公司集装箱事业部,集装箱事业部客户服务部,单证专员,关务部录入员,1
中国外运福建有限公司集装箱事业部,集装箱事业部客户服务部,单证专员,出口部单证员,1
中国外运福建有限公司集装箱事业部,集装箱事业部客户服务部,单证专员,单证专员,1
中国外运福建有限公司集装箱事业部,集装箱事业部客户服务部,单证专员,单证部单证员,1
中国外运福建有限公司集装箱事业部,集装箱事业部客户服务部,单证专员,后勤,0
中国外运福建有限公司集装箱事业部,集装箱事业部客户服务部,单证专员,商务部单证员,1
中国外运福建有限公司集装箱事业部,集装箱事业部客户服务部,单证专员,客户服务中心出口单证,1
中国外运福建有限公司集装箱事业部,集装箱事业部客户服务部,单证专员,客户服务中心进口单证,1
中国外运福建有限公司集装箱事业部,集装箱事业部客户服务部,单证专员,客户服务部出口单证,1
中国外运福建有限公司集装箱事业部,集装箱事业部客户服务部,单证专员,客户服务部出口部单证,1
中国外运福建有限公司集装箱事业部,集装箱事业部客户服务部,单证专员,客户服务部单证,1
中国外运福建有限公司集装箱事业部,集装箱事业部客户服务部,单证专员,客户服务部泉州分部单证员,1
中国外运福建有限公司集装箱事业部,集装箱事业部客户服务部,单证专员,客户服务部进口单证,1
中国外运福建有限公司集装箱事业部,集装箱事业部客户服务部,单证专员,客户服务部进口部单证,1
中国外运福建有限公司集装箱事业部,集装箱事业部客户服务部,单证专员,客服部OP,0
中国外运福建有限公司集装箱事业部,集装箱事业部客户服务部,单证专员,市场专员,0
中国外运福建有限公司集装箱事业部,集装箱事业部客户服务部,单证专员,市场运营部业务统计分析专员,0
中国外运福建有限公司集装箱事业部,集装箱事业部客户服务部,单证专员,市场运营部统计员,0
中国外运福建有限公司集装箱事业部,集装箱事业部客户服务部,单证专员,市场运营部运营专员,0
中国外运福建有限公司集装箱事业部,集装箱事业部客户服务部,单证专员,待业,0
中国外运福建有限公司集装箱事业部,集装箱事业部客户服务部,单证专员,操作/统计,1
中国外运福建有限公司集装箱事业部,集装箱事业部客户服务部,单证专员,无,0
中国外运福建有限公司集装箱事业部,集装箱事业部客户服务部,单证专员,泉州区域业务部箱管单证员,1
中国外运福建有限公司集装箱事业部,集装箱事业部客户服务部,单证专员,泉州区域业务部进口单证员,1
中国外运福建有限公司集装箱事业部,集装箱事业部客户服务部,单证专员,泉州区域报关物流部录入员,0
中国外运福建有限公司集装箱事业部,集装箱事业部客户服务部,单证专员,泉州区域操作中心单证员,1
中国外运福建有限公司集装箱事业部,集装箱事业部客户服务部,单证专员,泉州区域综合业务部箱管单证员,1
中国外运福建有限公司集装箱事业部,集装箱事业部客户服务部,单证专员,泉州区域综合业务部进口单证员,1
中国外运福建有限公司集装箱事业部,集装箱事业部客户服务部,单证专员,理家,0
中国外运福建有限公司集装箱事业部,集装箱事业部客户服务部,单证专员,电商客服部订仓专员,0
中国外运福建有限公司集装箱事业部,集装箱事业部客户服务部,单证专员,综合物流部操作部录入员,1
中国外运福建有限公司集装箱事业部,集装箱事业部客户服务部,单证专员,行政后勤人员,0
中国外运福建有限公司集装箱事业部,集装箱事业部客户服务部,单证专员,运营,0
中国外运福建有限公司集装箱事业部,集装箱事业部客户服务部,单证专员,进口部单证员,1
中国外运福建有限公司集装箱事业部,集装箱事业部客户服务部,单证专员,集装箱部箱管,0
中国外运福建有限公司集装箱事业部,集装箱事业部客户服务部,单证专员,集装箱部进口单证员,1
中国外运福建有限公司集装箱事业部,集装箱事业部客户服务部,单证主管,出口部单证,1
中国外运福建有限公司集装箱事业部,集装箱事业部客户服务部,单证主管,出口部单证员,1
中国外运福建有限公司集装箱事业部,集装箱事业部客户服务部,单证主管,单证主管,1
中国外运福建有限公司集装箱事业部,集装箱事业部客户服务部,单证主管,单证部单证员,1
中国外运福建有限公司集装箱事业部,集装箱事业部客户服务部,单证主管,单证部操作专员,1
中国外运福建有限公司集装箱事业部,集装箱事业部客户服务部,单证主管,单证部进口操作,1
中国外运福建有限公司集装箱事业部,集装箱事业部客户服务部,单证主管,实习业务员,0
中国外运福建有限公司集装箱事业部,集装箱事业部客户服务部,单证主管,客户服务中心出口单证,1
中国外运福建有限公司集装箱事业部,集装箱事业部客户服务部,单证主管,客户服务中心进口单证,1
中国外运福建有限公司集装箱事业部,集装箱事业部客户服务部,单证主管,客户服务部出口单证,1
中国外运福建有限公司集装箱事业部,集装箱事业部客户服务部,单证主管,客户服务部出口部单证,1
中国外运福建有限公司集装箱事业部,集装箱事业部客户服务部,单证主管,客户服务部进口单证,1
中国外运福建有限公司集装箱事业部,集装箱事业部客户服务部,单证主管,客户服务部进口部单证,1
中国外运福建有限公司集装箱事业部,集装箱事业部客户服务部,单证主管,待业,0
中国外运福建有限公司集装箱事业部,集装箱事业部客户服务部,单证主管,物流专员,0
中国外运福建有限公司集装箱事业部,集装箱事业部客户服务部,单证主管,箱管部客服专员,0
中国外运福建有限公司集装箱事业部,集装箱事业部客户服务部,单证主管,进口部单证员,1
中国外运福建有限公司集装箱事业部,集装箱事业部客户服务部,单证助理主管,单证助理主管,1
中国外运福建有限公司集装箱事业部,集装箱事业部客户服务部,单证助理主管,客户服务中心结算,0
中国外运福建有限公司集装箱事业部,集装箱事业部客户服务部,单证助理主管,客户服务中心进口单证,1
中国外运福建有限公司集装箱事业部,集装箱事业部客户服务部,单证助理主管,客户服务部进口单证,1
中国外运福建有限公司集装箱事业部,集装箱事业部客户服务部,单证助理主管,客户服务部进口部单证,1
中国外运福建有限公司集装箱事业部,集装箱事业部客户服务部,单证助理主管,市场部结算内勤,0
中国外运福建有限公司集装箱事业部,集装箱事业部客户服务部,单证助理主管,结算员,0
中国外运福建有限公司集装箱事业部,集装箱事业部客户服务部,单证助理主管,结算部结算专员,0
中国外运福建有限公司集装箱事业部,集装箱事业部客户服务部,单证高级专员,出口部单证员,1
中国外运福建有限公司集装箱事业部,集装箱事业部客户服务部,单证高级专员,单证部单证员,1
中国外运福建有限公司集装箱事业部,集装箱事业部客户服务部,单证高级专员,单证高级专员,1
中国外运福建有限公司集装箱事业部,集装箱事业部客户服务部,单证高级专员,国际采购跟单,1
中国外运福建有限公司集装箱事业部,集装箱事业部客户服务部,单证高级专员,客户服务中心出口单证,1
中国外运福建有限公司集装箱事业部,集装箱事业部客户服务部,单证高级专员,客户服务部出口单证,1
中国外运福建有限公司集装箱事业部,集装箱事业部客户服务部,单证高级专员,客户服务部出口部单证,1
中国外运福建有限公司集装箱事业部,集装箱事业部客户服务部,单证高级专员,录入专员,0
中国外运福建有限公司集装箱事业部,集装箱事业部客户服务部,单证高级专员,待业,0
中国外运福建有限公司集装箱事业部,集装箱事业部客户服务部,单证高级专员,技术员,0
中国外运福建有限公司集装箱事业部,集装箱事业部客户服务部,单证高级专员,机修员,0
中国外运福建有限公司集装箱事业部,集装箱事业部客户服务部,单证高级专员,检查口单证员,1
中国外运福建有限公司集装箱事业部,集装箱事业部客户服务部,单证高级专员,箱管部检查口单证员,1
中国外运福建有限公司集装箱事业部,集装箱事业部客户服务部,客服专员,客户服务部云平台客服专员,1
中国外运福建有限公司集装箱事业部,集装箱事业部客户服务部,客服专员,客服专员,1
中国外运福建有限公司集装箱事业部,集装箱事业部客户服务部,客服专员,待业,0
中国外运福建有限公司集装箱事业部,集装箱事业部客户服务部,客服专员,结算部实习生,0
中国外运福建有限公司集装箱事业部,集装箱事业部客户服务部,客服专员,辅导老师,0
中国外运福建有限公司集装箱事业部,集装箱事业部客户服务部,客服主管,出口部单证主管,0
中国外运福建有限公司集装箱事业部,集装箱事业部客户服务部,客服主管,出口部单证员,0
中国外运福建有限公司集装箱事业部,集装箱事业部客户服务部,客服主管,助教,0
中国外运福建有限公司集装箱事业部,集装箱事业部客户服务部,客服主管,单证,0
中国外运福建有限公司集装箱事业部,集装箱事业部客户服务部,客服主管,单证部单证员,0
中国外运福建有限公司集装箱事业部,集装箱事业部客户服务部,客服主管,客户服务中心出口单证主管,1
中国外运福建有限公司集装箱事业部,集装箱事业部客户服务部,客服主管,客户服务中心进口客服专员,1
中国外运福建有限公司集装箱事业部,集装箱事业部客户服务部,客服主管,客户服务部业务经理,1
中国外运福建有限公司集装箱事业部,集装箱事业部客户服务部,客服主管,客户服务部出口单证主管,1
中国外运福建有限公司集装箱事业部,集装箱事业部客户服务部,客服主管,客户服务部出口部出口单证主管,0
中国外运福建有限公司集装箱事业部,集装箱事业部客户服务部,客服主管,客户服务部泉州分部业务经理,1
中国外运福建有限公司集装箱事业部,集装箱事业部客户服务部,客服主管,客户服务部进口单证,1
中国外运福建有限公司集装箱事业部,集装箱事业部客户服务部,客服主管,客户服务部进口部单证,1
中国外运福建有限公司集装箱事业部,集装箱事业部客户服务部,客服主管,客服,1
中国外运福建有限公司集装箱事业部,集装箱事业部客户服务部,客服主管,客服主管,1
中国外运福建有限公司集装箱事业部,集装箱事业部客户服务部,客服主管,待业,0
中国外运福建有限公司集装箱事业部,集装箱事业部客户服务部,客服主管,泉州区域业务部副经理,0
中国外运福建有限公司集装箱事业部,集装箱事业部客户服务部,客服主管,泉州区域操作中心业务副经理,0
中国外运福建有限公司集装箱事业部,集装箱事业部客户服务部,客服主管,泉州区域综合业务部副经理,0
中国外运福建有限公司集装箱事业部,集装箱事业部客户服务部,客服主管,箱管部客服专员,1
中国外运福建有限公司集装箱事业部,集装箱事业部客户服务部,客服主管,箱管部检查口单证员,0
中国外运福建有限公司集装箱事业部,集装箱事业部客户服务部,客服主管,翻译,0
中国外运福建有限公司集装箱事业部,集装箱事业部客户服务部,客服主管,船务部箱管,0
中国外运福建有限公司集装箱事业部,集装箱事业部客户服务部,客服主管,进口部单证员,0
中国外运福建有限公司集装箱事业部,集装箱事业部客户服务部,客服主管,集装箱部经理助理,0
中国外运福建有限公司集装箱事业部,集装箱事业部客户服务部,客服高级主管,出口部单证员,0
中国外运福建有限公司集装箱事业部,集装箱事业部客户服务部,客服高级主管,单证部出口操作,0
中国外运福建有限公司集装箱事业部,集装箱事业部客户服务部,客服高级主管,单证部单证员,0
中国外运福建有限公司集装箱事业部,集装箱事业部客户服务部,客服高级主管,单证部进口操作,0
中国外运福建有限公司集装箱事业部,集装箱事业部客户服务部,客服高级主管,客户服务中心出口单证主管,1
中国外运福建有限公司集装箱事业部,集装箱事业部客户服务部,客服高级主管,客户服务中心出口部主管,1
中国外运福建有限公司集装箱事业部,集装箱事业部客户服务部,客服高级主管,客户服务中心箱管经理,1
中国外运福建有限公司集装箱事业部,集装箱事业部客户服务部,客服高级主管,客户服务中心箱管部高级主管,1
中国外运福建有限公司集装箱事业部,集装箱事业部客户服务部,客服高级主管,客户服务中心进口经理,1
中国外运福建有限公司集装箱事业部,集装箱事业部客户服务部,客服高级主管,客户服务中心进口部高级主管,1
中国外运福建有限公司集装箱事业部,集装箱事业部客户服务部,客服高级主管,客户服务部业务经理,1
中国外运福建有限公司集装箱事业部,集装箱事业部客户服务部,客服高级主管,客户服务部出口部业务经理,1
中国外运福建有限公司集装箱事业部,集装箱事业部客户服务部,客服高级主管,客户服务部箱管部业务经理,1
中国外运福建有限公司集装箱事业部,集装箱事业部客户服务部,客服高级主管,客户服务部进口部业务经理,1
中国外运福建有限公司集装箱事业部,集装箱事业部客户服务部,客服高级主管,客服,1
中国外运福建有限公司集装箱事业部,集装箱事业部客户服务部,客服高级主管,客服高级主管,1
中国外运福建有限公司集装箱事业部,集装箱事业部客户服务部,客服高级主管,班代中心箱管部客服专员,1
中国外运福建有限公司集装箱事业部,集装箱事业部客户服务部,客服高级主管,箱管部客服专员,1
中国外运福建有限公司集装箱事业部,集装箱事业部客户服务部,客服高级主管,老师,0
